"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000081181.8",289.034272726729,-0.865053785775175,0.10368920987854,393.884336342601,6.16990594437495e-83,3.3528816095273e-82
"ENSG00000247556.6",2539.40732922942,-0.840739747900519,0.0666429626705419,393.808089821499,6.40781239865412e-83,3.48150051822156e-82
"ENSG00000133703.12",1338.29122296264,-0.353113096225116,0.0701234438170341,393.76937378346,6.53210483331043e-83,3.54835316432331e-82
"ENSG00000154930.15",123.59119196976,-1.03884427382549,0.193270756487652,393.742832960571,6.6187004333662e-83,3.5947066040395e-82
"ENSG00000164284.15",717.42096094949,-1.03378659173126,0.0847962535314057,393.546661061723,7.29537990316733e-83,3.96146373962669e-82
"ENSG00000165023.7",71.3325666302166,2.88128395293548,0.310363817453759,393.268589198413,8.37475917760935e-83,4.54670904979547e-82
"ENSG00000085760.15",666.415274107895,-0.458385145830357,0.0735058887415273,393.265637599661,8.38703382377781e-83,4.55250373573216e-82
"ENSG00000138613.14",446.756289208992,-3.05988715787387,0.153774389052134,393.168682250314,8.80039509542074e-83,4.77596551542284e-82
"ENSG00000115226.10",225.624731800453,0.28445331987984,0.116902532387403,393.077250186414,9.20885528182721e-83,4.99668269795632e-82
"ENSG00000106366.8",56.0504484916233,-3.14742970726642,0.310573486291897,393.014722967954,9.49904955277184e-83,5.153157353261e-82
"ENSG00000182541.18",1209.24810809132,-0.297386379892616,0.0687355624931853,392.908372427617,1.00137897664667e-82,5.43136342312438e-82
"ENSG00000183943.6",1310.51911075194,-1.55235451922494,0.0872177529809738,392.817856810304,1.04738019130951e-82,5.67978516103606e-82
"ENSG00000181418.8",29.2868453684223,4.12549268930761,0.357792117372169,392.799373983917,1.05703009920797e-82,5.73102207869584e-82
"ENSG00000102471.14",647.005101840602,-1.2064390661216,0.0794663533404842,392.685639788729,1.11839889216032e-82,6.0625962444046e-82
"ENSG00000067704.10",1760.66219810158,-0.190078023088776,0.0625024593439927,392.45062615749,1.25672797155427e-82,6.8111493875774e-82
"ENSG00000164211.13",845.508829965331,-0.625145192365327,0.0735251198709033,392.407548761524,1.28387952577562e-82,6.95697783054175e-82
"ENSG00000183963.18",555.157444142373,0.447524659150811,0.132298303369669,392.374206994139,1.30529680154446e-82,7.07168419617226e-82
"ENSG00000130449.6",1109.28408166663,1.45571698860373,0.0913072225805226,392.285365859093,1.36412483446488e-82,7.38898786311782e-82
"ENSG00000087448.11",1305.03114523409,0.678288429376815,0.0828849480858578,392.053016423744,1.53082010130918e-82,8.29033849912809e-82
"ENSG00000111785.20",652.97389933813,1.06215323097752,0.0736116915438918,392.041597383199,1.53951842775714e-82,8.33585753913372e-82
"ENSG00000177119.16",1251.48653256163,-0.416898686948499,0.0747234908506133,391.887305084103,1.66201106679239e-82,8.99739121306955e-82
"ENSG00000103066.13",261.095999432474,-0.0314618056428779,0.12285967974478,391.820444037443,1.71807459133892e-82,9.29912369711559e-82
"ENSG00000232024.2",172.817506657699,-0.66391802845138,0.118702134963804,391.600280294918,1.91639787799576e-82,1.03705794570185e-81
"ENSG00000184100.6",303.678860986396,0.265845954625681,0.107659893101777,391.223448851572,2.31041295422715e-82,1.25004112492077e-81
"ENSG00000116035.4",60.5667852499708,2.31885846763957,0.379667568766996,391.021639503634,2.55374506815762e-82,1.38143226365787e-81
"ENSG00000241839.10",616.957632761185,-0.417955784381263,0.0768638723005993,390.659243120494,3.05682070693352e-82,1.65325330682012e-81
"ENSG00000029993.15",2537.43621615496,-0.755462660124697,0.111105106902381,390.604094793825,3.14162087821155e-82,1.69879354905498e-81
"ENSG00000155096.14",4232.20059437744,-0.831331434379179,0.09696294520706,390.536825823403,3.24824979216445e-82,1.75611785683247e-81
"ENSG00000173442.13",285.277491215119,-1.04678909546572,0.12587577449213,390.429026200548,3.42672211125125e-82,1.85225405070524e-81
"ENSG00000188997.8",156.676583061149,0.358547670221568,0.153959763358785,390.377328872354,3.51575817865269e-82,1.90001970225154e-81
"ENSG00000110107.9",2391.22163894274,0.299146631410151,0.0637131790660122,390.303531560778,3.64687893993948e-82,1.97050668985859e-81
"ENSG00000121210.16",913.01448054776,-0.530483808398386,0.0740718586909037,390.271482751188,3.70533464558723e-82,2.00171146956747e-81
"ENSG00000111961.18",1396.39180446343,0.310074229098401,0.0952243161176679,390.158335106797,3.91930632204029e-82,2.11690192530869e-81
"ENSG00000125834.13",962.45393496078,-0.166388336091135,0.0889636130298661,390.147751771621,3.93994146240631e-82,2.12764322239575e-81
"ENSG00000161692.18",494.817209350545,0.309818714649042,0.0954149782192974,390.08967129911,4.05513478269626e-82,2.18943395635435e-81
"ENSG00000163558.13",1265.29610071333,-1.35902412208996,0.100549780984616,390.001887277483,4.23566386160933e-82,2.28647037997487e-81
"ENSG00000105662.16",707.15642588769,1.13368849363728,0.125034061513055,389.795385374761,4.69266496166461e-82,2.53268508333425e-81
"ENSG00000128342.5",76.225266863183,-1.19941277752634,0.208927406960323,389.706913682007,4.90324749303807e-82,2.64583664304533e-81
"ENSG00000120896.13",562.25162786808,-0.894368998610151,0.106282391179962,389.703353469537,4.91191660145131e-82,2.65001162831999e-81
"ENSG00000120798.17",873.407228197159,1.12831360677112,0.0787332530178168,389.294432738664,6.01681378329933e-82,3.24549515247138e-81
"ENSG00000172061.8",25.2422131980755,-1.49143660216111,0.457901580429708,389.20731121988,6.28260434797536e-82,3.38822091846804e-81
"ENSG00000175305.17",120.604341546841,1.06682625127947,0.170870362430254,389.021706688723,6.88864941714934e-82,3.71435767548625e-81
"ENSG00000226650.6",65.0202264843792,0.67615555240407,0.181499414293941,388.871213978985,7.4227083004933e-82,4.00156318543089e-81
"ENSG00000198780.12",397.266083970997,-2.43250404105288,0.178447705612433,388.778402514314,7.77251283137525e-82,4.18934757955755e-81
"ENSG00000253953.2",212.285337386441,0.749389197686416,0.185049319193768,388.463583749281,9.08653816408253e-82,4.8966727270886e-81
"ENSG00000261888.1",45.7571184881593,1.00234477817415,0.417748751719902,388.338158665843,9.66996446618361e-82,5.21008962862483e-81
"ENSG00000168830.8",19.7201298332134,-1.48959398407722,0.669111025920559,388.307826153113,9.81659504751447e-82,5.28809076148032e-81
"ENSG00000003393.15",1397.17412657799,0.416915655095984,0.0537801562341831,388.208439953162,1.0312795738625e-81,5.5543362083839e-81
"ENSG00000130635.15",1475.38744595123,1.00021852532853,0.104587364301548,387.995013965753,1.1464757654738e-81,6.1735982886271e-81
"ENSG00000103253.18",129.299706413241,-1.54455043284062,0.153144082248771,387.868094489432,1.22099267057049e-81,6.57361552919145e-81
"ENSG00000152217.19",698.253314400541,2.9733803723639,0.166386307483856,387.773836752529,1.27945009105379e-81,6.88703615843268e-81
"ENSG00000025156.13",811.801058018363,1.05433310945989,0.0682691702942489,387.674261179559,1.34424821203296e-81,7.23446245779312e-81
"ENSG00000162688.17",556.539457491387,-0.344473176309081,0.0719790970598893,387.065293292917,1.81842893389322e-81,9.7845517502748e-81
"ENSG00000138111.14",175.216555924648,-2.59527417577517,0.146258637261222,386.964399332538,1.91177256092769e-81,1.02848661215319e-80
"ENSG00000146757.13",625.4524671121,0.0914042574552949,0.0824421238753349,386.852997794403,2.02041302641695e-81,1.08672688549161e-80
"ENSG00000115159.16",1053.24963304275,-0.249674740344001,0.079758832525565,386.78087997668,2.09401369254047e-81,1.12610170808229e-80
"ENSG00000130055.13",119.244221299124,-1.62326857893663,0.200367334155139,386.772433471239,2.10280741400498e-81,1.13061687585079e-80
"ENSG00000122644.13",236.333055321011,0.62333694091436,0.102992471536706,386.692871445825,2.18747372348351e-81,1.17591705248786e-80
"ENSG00000123575.9",1715.48397797174,0.300972080938601,0.0654879876050947,386.597903103445,2.29300908772811e-81,1.2324165289657e-80
"ENSG00000165507.9",44.818321555054,-1.20435854579744,0.370127882748096,386.528466283784,2.37338054295877e-81,1.27537243616337e-80
"ENSG00000255397.1",148.203609259646,-0.28163950063517,0.160348769242418,386.343911012156,2.60095916809382e-81,1.39740119174685e-80
"ENSG00000165025.15",27.6695183045296,-4.27994195511883,0.374598130214025,386.316254358861,2.63689420389574e-81,1.41644012856912e-80
"ENSG00000272841.1",222.594005806629,3.14584864229305,0.203994613389544,386.223171020867,2.76152717826379e-81,1.48310806067994e-80
"ENSG00000112200.17",874.078689368211,0.159087330029737,0.0634096857076515,386.214935692687,2.77283343197974e-81,1.48889896389137e-80
"ENSG00000107902.14",145.41390601899,-1.56662762739819,0.149168449638592,385.996886307118,3.08963096990218e-81,1.65869312190821e-80
"ENSG00000112280.16",732.747135814845,-0.365095719560393,0.100715524840648,385.960976358131,3.14516954548454e-81,1.68819068373073e-80
"ENSG00000273209.1",22.8158799245532,-1.74242893940548,0.318319351873389,385.770874068835,3.45624855096869e-81,1.85481424690717e-80
"ENSG00000242265.5",8432.82324357983,2.07213454085953,0.105917086998837,385.68460252979,3.60739455839977e-81,1.93556222087983e-80
"ENSG00000164430.16",62.590191946755,-1.81339810977338,0.199871106372122,385.584541306286,3.79099758836854e-81,2.03369138551876e-80
"ENSG00000141337.12",218.477359806035,1.7433272935576,0.155272698704672,385.570677863181,3.81716220569378e-81,2.04734117774543e-80
"ENSG00000072315.3",28.8361965325989,-5.20281981610767,0.563034353852913,385.528243958407,3.89837571758809e-81,2.09050581671944e-80
"ENSG00000144868.13",151.158777525474,0.10040581750441,0.128698773854891,385.505031156017,3.94353107527302e-81,2.11432162044432e-80
"ENSG00000103978.16",862.570096503642,-0.405639394440403,0.0681772673906464,385.464437606945,4.02375750201873e-81,2.15692822958892e-80
"ENSG00000067596.12",1242.13540799,0.00255983524721554,0.080809862258996,385.31612056779,4.33100840193192e-81,2.32075444560363e-80
"ENSG00000145348.16",839.567585424493,1.12433521324117,0.0814823619590939,385.316307298145,4.33060718716352e-81,2.32075444560363e-80
"ENSG00000163376.11",256.188525655568,-1.3409814832914,0.137502080674338,384.97996887749,5.11702824318525e-81,2.74142353514684e-80
"ENSG00000079462.7",1221.9885212666,-0.468725178054191,0.110163113076294,384.976421080951,5.12604289390907e-81,2.74573571137194e-80
"ENSG00000050767.17",459.06645576543,-0.063979895660337,0.16886008019747,384.951135315671,5.19075346918309e-81,2.77987384885692e-80
"ENSG00000132434.9",705.788916046288,0.82238846256033,0.12609643677087,384.780838928286,5.64836867885779e-81,3.02437699203926e-80
"ENSG00000132964.12",709.26841815336,0.703659024440203,0.0647865527901811,384.731222345218,5.78913355038983e-81,3.09916484851598e-80
"ENSG00000149948.13",7408.50688527054,1.28428619184975,0.0904285475839935,384.586185895653,6.22104695801217e-81,3.32975916999627e-80
"ENSG00000172340.14",563.076094729224,-0.356428059814069,0.116191932568401,384.3787630822,6.89533151315279e-81,3.68996923737926e-80
"ENSG00000187987.9",99.938606505083,1.49797043882416,0.159667884337047,384.363751236607,6.94687719233685e-81,3.71685382635531e-80
"ENSG00000121440.15",426.153579458343,-0.896317924953789,0.134554293556842,384.340043680072,7.02906692456561e-81,3.76012099340074e-80
"ENSG00000168214.20",2948.55890190365,-1.16133113015694,0.067477996017122,383.682850127993,9.73859633430171e-81,5.20857356991848e-80
"ENSG00000128607.14",1051.10514709221,0.763607388659664,0.072630778809308,383.632769588993,9.98358735044687e-81,5.3385998786516e-80
"ENSG00000135046.14",1625.01728498277,2.60283818920904,0.386744196532145,383.581008332883,1.02432787685994e-80,5.47643666695786e-80
"ENSG00000267497.1",20.3484011502842,-5.22827553269797,0.488732894388019,383.332313357885,1.15883637255541e-80,6.19440416328171e-80
"ENSG00000115290.10",139.104382966722,-1.68446872895281,0.191518596144249,383.264032253807,1.19876409562723e-80,6.40662796369802e-80
"ENSG00000225830.13",440.365817338544,0.640821593770704,0.0911705530543068,383.05689243576,1.32850509793517e-80,7.09867636618922e-80
"ENSG00000235152.1",15.0586100980574,-4.73179595081097,0.519912892548257,382.914622180516,1.42566039071039e-80,7.61638035112324e-80
"ENSG00000107331.17",793.184115823455,0.104328370283861,0.124818843549803,382.861287992375,1.46388575938321e-80,7.81912453706243e-80
"ENSG00000170234.13",855.382844907412,-0.748299748878424,0.0800549051363506,382.699033354011,1.58659337276826e-80,8.47295694488113e-80
"ENSG00000106565.18",61.8774354016168,0.384955027420043,0.282322146198866,382.635301246353,1.63755900308029e-80,8.74348874658757e-80
"ENSG00000163520.14",387.707403285302,-1.34318193839731,0.14748204485603,382.608559120868,1.65942887493969e-80,8.85859590166828e-80
"ENSG00000105971.15",53.6549429506828,-4.15635098927809,0.429352581611795,382.552469489373,1.70625266393184e-80,9.10684733262812e-80
"ENSG00000158828.8",197.369336247454,-0.772066046277236,0.149767339390678,382.341986974557,1.89405412007505e-80,1.0107309823944e-79
"ENSG00000248441.7",30.2086275636417,0.665427525826439,0.509129927137302,382.289372433237,1.94414343264635e-80,1.03726564227812e-79
"ENSG00000118655.7",368.410160922693,0.53512789619305,0.0869361323476899,382.285371576664,1.9480060235376e-80,1.03913146831559e-79
"ENSG00000166546.14",56.9994300621239,0.12867553459108,0.411754815852353,381.962230576938,2.28671193957538e-80,1.21957970110687e-79
"ENSG00000080493.17",72.3372529231012,-3.44945996358996,0.451321811998826,381.937399100675,2.31505554398685e-80,1.23446472668106e-79
"ENSG00000130338.13",851.485076606775,0.513301696942608,0.106829151455716,381.831072580113,2.44044764371089e-80,1.30108395660956e-79
"ENSG00000105443.15",2490.39848753184,0.785251877568109,0.0914989503328343,381.648788138334,2.67142271450309e-80,1.4239574544198e-79
"ENSG00000254470.3",229.722428068555,-0.179740980555588,0.137343263915429,381.553299606212,2.80101559377788e-80,1.49275492712826e-79
"ENSG00000205279.8",34.2664706513784,-1.53201246532333,0.671752722850952,381.281644108602,3.20511208011954e-80,1.70779135423461e-79
"ENSG00000254726.3",3069.38173575596,1.13184199933755,0.0754970778052558,381.277819552297,3.21119894578017e-80,1.71071404209147e-79
"ENSG00000080709.15",55.8192284408161,-1.70024927303761,0.222490304756551,381.202009914591,3.33426569904458e-80,1.77594309395346e-79
"ENSG00000137171.15",440.185632136396,-0.502689826093321,0.100306259677892,380.968198952639,3.74432912856305e-80,1.99398325123253e-79
"ENSG00000143811.19",622.2175513457,-1.10712125389397,0.0874787791813946,380.943988411503,3.78957132052656e-80,2.01769834803766e-79
"ENSG00000205358.3",25.7469197409811,-5.60467865827676,0.572744261621531,380.904382993989,3.86476343125942e-80,2.05734794752982e-79
"ENSG00000256223.6",498.438675411171,0.729989186593415,0.0892020022009935,380.876231241189,3.9191157862224e-80,2.08589105267457e-79
"ENSG00000103018.16",1610.03318689484,0.224700597895615,0.058221833094795,380.699552530807,4.27811756520109e-80,2.27653824843342e-79
"ENSG00000111300.10",1064.92018344622,-0.348365716489349,0.0669886746086089,380.656149216227,4.37123081842824e-80,2.32565184561287e-79
"ENSG00000013306.16",1805.76490862738,-0.992272464491393,0.0773690387086791,380.583587261037,4.53144618731685e-80,2.41044112250314e-79
"ENSG00000215712.10",450.37257328823,-0.112217638899537,0.0997213405452209,380.575535436573,4.54958253699133e-80,2.41963581540848e-79
"ENSG00000153291.16",473.022987009629,0.802857120901674,0.131778048234079,380.453588182328,4.83330696853836e-80,2.57005019131256e-79
"ENSG00000115457.10",6990.44409962798,0.949166549275358,0.0996220697271758,380.393039879219,4.98068568252451e-80,2.64792175253435e-79
"ENSG00000120868.13",856.16009374826,0.631997888860362,0.115305456788519,379.774637234045,6.76891747761085e-80,3.59794095575681e-79
"ENSG00000114107.9",402.622508678792,0.101750745290524,0.0971226806621172,379.66212016859,7.15747715412323e-80,3.80376430740246e-79
"ENSG00000186479.5",58.7666015843819,-2.85352288864138,0.353837071044879,379.661579060696,7.15939867444715e-80,3.80407443677595e-79
"ENSG00000259956.2",1879.51166670831,0.0899787097502894,0.0666730277077493,379.653262641155,7.18899596147939e-80,3.81908694276499e-79
"ENSG00000273156.2",68.4745681930208,0.238308177921735,0.339411901823303,379.640214210619,7.23568076887717e-80,3.84316972951085e-79
"ENSG00000105397.14",871.75347672181,0.609312118428097,0.0885887565967506,379.548148178178,7.57380490298281e-80,4.02201010462471e-79
"ENSG00000133606.11",1792.60548910389,-0.419000456302126,0.0595170562765231,379.368101969822,8.28138886960544e-80,4.39694581401721e-79
"ENSG00000183780.13",74.3762736590234,-1.21006143674062,0.280641110645987,379.363757173664,8.29925707230768e-80,4.4056101023124e-79
"ENSG00000089060.11",113.748424320789,-1.33797581779833,0.134280382996621,379.029476291359,9.79616588507621e-80,5.1992642980117e-79
"ENSG00000070019.5",14.0106586798583,-5.10014088629154,0.543156045098636,379.026027047615,9.8129418976999e-80,5.2071960439605e-79
"ENSG00000182447.4",18.1169435593708,-1.34844149609954,0.66763433710536,379.000562725248,9.93768433335155e-80,5.27240606392706e-79
"ENSG00000203685.10",68.0875307534632,-3.01767104561165,0.274657750033875,378.947564165891,1.02024168843864e-79,5.41184919509094e-79
"ENSG00000160961.12",516.1579412237,0.637212918980587,0.0935403645035726,378.84414756239,1.0739469420947e-79,5.69566488670706e-79
"ENSG00000089195.15",433.114686706674,0.342451455031303,0.0834081331811186,378.549750138815,1.24281547824357e-79,6.59002791447614e-79
"ENSG00000146842.17",450.595298343809,0.390453807989127,0.0780745535382257,378.464223067641,1.29667816429492e-79,6.87435270692394e-79
"ENSG00000138190.17",308.020566406292,1.60726112575846,0.102792657662519,378.206771401155,1.47331685513972e-79,7.80934840144154e-79
"ENSG00000101109.12",953.169748992747,0.152800949432121,0.0708291984100205,378.128953559879,1.53130162324662e-79,8.11518504233887e-79
"ENSG00000090520.11",961.041324291013,0.00502680852353058,0.0921884184408687,378.099206986692,1.55406489438806e-79,8.23428495662342e-79
"ENSG00000198252.12",508.793025914272,-0.468739438606128,0.0848138690677412,377.960411110444,1.66483183920059e-79,8.81954515598119e-79
"ENSG00000163131.11",33.7166060448615,0.403171086655649,0.47898585335732,377.892234825651,1.722097626155e-79,9.12121455045437e-79
"ENSG00000156876.10",298.295030764312,-0.211581942447856,0.103617075498626,377.685394156988,1.90817352163435e-79,1.01048965481669e-78
"ENSG00000280870.3",129.913832082902,3.36553324545315,0.236633499288184,377.658650894552,1.93365595670811e-79,1.02379341082169e-78
"ENSG00000171914.16",1073.02642550242,0.0911533978950505,0.0741652606634139,377.655893766182,1.93630237139577e-79,1.02500370552084e-78
"ENSG00000160584.16",727.727030070469,0.22703982634019,0.0638166537318187,377.439701356259,2.15549839189707e-79,1.1408252099482e-78
"ENSG00000176769.9",82.4527358538692,-1.18638870114546,0.240318463065526,377.339050173146,2.26584921825412e-79,1.19900660661457e-78
"ENSG00000243710.7",25.1176008921253,1.00671726011692,0.363587794893674,377.298243240173,2.31218211887273e-79,1.22329665061015e-78
"ENSG00000261959.1",31.1398602229007,-1.60892448798228,0.663609811627126,377.094197738388,2.55846464584882e-79,1.35334449880509e-78
"ENSG00000105245.9",697.198483402282,0.319425846854199,0.120310875054729,376.961099784761,2.73308109902684e-79,1.44544199790794e-78
"ENSG00000113296.14",181.602821112784,-1.16098755114765,0.12184180908562,376.774647620106,2.99791629315841e-79,1.58521026682313e-78
"ENSG00000105700.11",740.986528160231,-0.163838581485566,0.062113433843422,376.763972396983,3.01383337376253e-79,1.59333042920819e-78
"ENSG00000170522.9",1532.78202331928,-0.349091855224219,0.0793274510763286,376.763575848061,3.01442626530172e-79,1.59334760318012e-78
"ENSG00000126814.7",556.506797019684,0.10001995273402,0.07085676717539,376.630154712663,3.22067710661385e-79,1.70205002779266e-78
"ENSG00000155100.11",426.085284048558,-0.62206129767901,0.0782925704973777,376.627858744149,3.22434718834956e-79,1.70367290948067e-78
"ENSG00000152409.9",449.474808707758,-0.911567613666161,0.0811771895631331,376.55752940574,3.33881693398218e-79,1.76382837359683e-78
"ENSG00000179954.16",105.235811400314,0.590138032703271,0.20261452941714,376.539859505962,3.36821006981063e-79,1.77902561220241e-78
"ENSG00000071909.18",18.384581868533,3.31983596442471,0.338531079577473,376.505560350362,3.42600591564832e-79,1.80921619973464e-78
"ENSG00000149474.13",543.220704850439,0.451190114427968,0.0760940404559465,376.486332038166,3.45883933646928e-79,1.82621578485598e-78
"ENSG00000188153.13",3312.48118806901,1.67506339758407,0.0972687282779167,376.413343811252,3.58636052464555e-79,1.89319350977947e-78
"ENSG00000100221.10",1004.84729088763,0.588763491248937,0.0677897869190296,376.40053681625,3.60921623116956e-79,1.90490506561376e-78
"ENSG00000143641.10",2239.65377279034,-0.398096718145073,0.119843745923461,376.123743324693,4.14038911954606e-79,2.18484676033655e-78
"ENSG00000114391.13",6272.93932443227,0.369682443633067,0.0648098214728221,376.088667743119,4.21305659639461e-79,2.2227802031674e-78
"ENSG00000128524.5",919.471759723492,0.242244850699299,0.0840789708303187,376.023396461705,4.35169352899199e-79,2.295498152436e-78
"ENSG00000125430.9",149.468189434296,-0.272711093401029,0.119626573806596,375.918228424423,4.58473242443419e-79,2.41797648472478e-78
"ENSG00000268089.3",168.855383296368,-2.331825920456,0.180018389310451,375.751326386876,4.98044962861763e-79,2.62618961129185e-78
"ENSG00000063244.12",3066.83050377682,0.620139798507076,0.0787034468658843,375.70459375313,5.09724864497596e-79,2.6872793152968e-78
"ENSG00000160685.13",159.8474572526,-0.704563285700793,0.133936034938416,375.645019360757,5.25012298687825e-79,2.76736182356178e-78
"ENSG00000184349.13",695.023957037855,2.21965619725037,0.149070043178075,375.589505132908,5.39670240648932e-79,2.84409717926421e-78
"ENSG00000106268.15",288.034759038383,-0.190653161792821,0.109544064240282,375.555299039209,5.48905032649425e-79,2.89222903785924e-78
"ENSG00000115761.16",487.412409893738,-0.321719341991848,0.0850287215820523,375.368115650417,6.02310623677202e-79,3.17303977253849e-78
"ENSG00000143179.16",850.222662012853,-0.537537429507037,0.0874472176026869,375.067292402901,6.99236286507106e-79,3.68297260058726e-78
"ENSG00000197580.12",46.4394278766643,0.574158476223149,0.320489993846077,374.851755712639,7.78134518508888e-79,4.09778118730222e-78
"ENSG00000153922.10",1706.32990236268,0.747634570651206,0.0955575885634771,374.797521502784,7.99351387951475e-79,4.20873308559932e-78
"ENSG00000068120.15",757.741392870113,-0.855054838881088,0.0789287417573188,374.773360454108,8.08988719508643e-79,4.25868677523972e-78
"ENSG00000115548.17",1971.68454021556,0.920712023038132,0.0730520225042516,374.712057903371,8.33965617996283e-79,4.38935772878014e-78
"ENSG00000114480.13",284.553852873481,1.00790729120896,0.0986218985168015,374.58391156382,8.8869581396069e-79,4.67654995049609e-78
"ENSG00000168566.13",486.569702711875,0.0371999338903412,0.0729856921424478,374.571529944619,8.94170525823325e-79,4.70448859922442e-78
"ENSG00000172995.16",24.6234791130108,-0.951117389029045,0.643909591011959,374.486353261002,9.32757753964037e-79,4.90659916016753e-78
"ENSG00000177556.12",615.564924242642,0.115589409133777,0.106436627937513,374.439253528615,9.54805568957739e-79,5.02164852693423e-78
"ENSG00000248932.6",217.239488074274,0.364846179035715,0.176125435067863,374.294746335143,1.02575622758921e-78,5.39380452428637e-78
"ENSG00000102290.22",143.528900687195,-0.936768529996426,0.143668639901999,374.205794076356,1.07202740991695e-78,5.63607309888291e-78
"ENSG00000119946.11",68.8237352820209,-2.62173296973554,0.335364108479671,374.174976704375,1.08854009877053e-78,5.72182882015969e-78
"ENSG00000166548.16",242.752155869473,0.619387462462409,0.138143797237258,374.051753508339,1.15714713645232e-78,6.08133223356973e-78
"ENSG00000130176.8",163.352211531136,-0.197947724386811,0.187776379635128,373.991787666123,1.19208195882537e-78,6.26377273208703e-78
"ENSG00000137992.14",499.053905090502,-1.0951620581395,0.0971343502811436,373.822079256173,1.29677231480615e-78,6.81260725324619e-78
"ENSG00000123179.14",362.167287757301,-0.886415129993287,0.100659822867625,373.787029957943,1.31951348462018e-78,6.93079759739904e-78
"ENSG00000070081.17",830.700230903864,0.819801436348788,0.139985283851304,373.703995386137,1.37499336780336e-78,7.22087392563451e-78
"ENSG00000101166.16",765.820032667055,-0.0478596911651963,0.0671549886392943,373.662235418449,1.40377095910349e-78,7.37064005710628e-78
"ENSG00000213612.3",20.224440789909,-3.78087111075615,0.416640931868331,373.587732794702,1.45661603198299e-78,7.64669627425043e-78
"ENSG00000196639.6",17.7727696407928,1.1386473732031,0.453493163606027,373.381082256944,1.61383882450311e-78,8.47049390036412e-78
"ENSG00000100162.15",164.250915770778,-0.510173809859404,0.130863317063129,373.299431992128,1.68053893396675e-78,8.81895219094551e-78
"ENSG00000203950.6",764.916056732681,0.154213789505547,0.0901165113226484,373.108089939021,1.84784597116612e-78,9.69513870680846e-78
"ENSG00000228223.3",217.693537127836,-0.261373026362464,0.124785204415489,372.839073154201,2.11161463664873e-78,1.10770161160879e-77
"ENSG00000182141.10",536.322330881521,0.1457416911593,0.0956120321656826,372.754502856459,2.20207384807891e-78,1.15494122207304e-77
"ENSG00000110422.12",800.163651806271,0.208245608180178,0.0797013711941703,372.655739466088,2.31263116987798e-78,1.21270249763871e-77
"ENSG00000056291.17",16.5392362955842,-3.14030792833516,0.560128143154039,372.576647646805,2.40515688346691e-78,1.26098876103137e-77
"ENSG00000137776.17",2499.23122378492,-0.604182037431505,0.0845244807862289,372.567648931399,2.41591586621537e-78,1.26639601600729e-77
"ENSG00000269713.7",322.526101942709,1.93080984891535,0.160023101430673,372.524670407951,2.4679691294734e-78,1.29344328643664e-77
"ENSG00000135052.16",5004.85837309223,0.0457900524611991,0.079246829521349,372.518394503607,2.47566343461097e-78,1.29723668951086e-77
"ENSG00000007171.18",31.0413846755573,1.04397312037506,0.256244413697043,372.44745898754,2.56431668293695e-78,1.34344300588287e-77
"ENSG00000282012.1",14.0267641487634,-4.66066869209543,0.520555453463355,372.303314591617,2.75436440317681e-78,1.44274297551811e-77
"ENSG00000127152.18",89.7167557515839,-1.88719672306231,0.23491703371885,372.166551425681,2.9476850370262e-78,1.54372040841276e-77
"ENSG00000132824.14",1659.94757579326,-0.549468558067217,0.105224855390829,372.090804795052,3.06053505899123e-78,1.60252546587917e-77
"ENSG00000047932.14",1337.77903966822,0.399416979880741,0.0918377668073133,371.943442849747,3.29260729184248e-78,1.72372326499108e-77
"ENSG00000108423.15",180.432007854256,0.484163791265368,0.116298767844514,371.897254807162,3.36890740341554e-78,1.76334269686875e-77
"ENSG00000177479.19",1547.151152128,-0.60920395065464,0.0524759543767511,371.774534101024,3.58033520189765e-78,1.87366262581178e-77
"ENSG00000071462.11",784.973472081158,-0.776047908228335,0.0696194502785015,371.611984393157,3.88094553534442e-78,2.03060440671536e-77
"ENSG00000125744.12",435.012784688408,-0.911177754609023,0.142282860091958,371.567436151963,3.96765038189161e-78,2.07558851256563e-77
"ENSG00000139508.14",73.1577484325346,-0.989691624923514,0.325160959762153,371.456337455182,4.19241636416335e-78,2.1927664103365e-77
"ENSG00000168356.12",87.8377766376919,1.03726886112029,0.250398551794128,371.451879592938,4.20169616139407e-78,2.1972158407349e-77
"ENSG00000176884.15",51.3225858527383,-4.18680651699886,0.438390451049702,371.412130579477,4.28535389143026e-78,2.2405513394841e-77
"ENSG00000179295.17",2766.50241605584,-0.253223646687075,0.06535702777299,371.321809832967,4.48169199398508e-78,2.34277379615708e-77
"ENSG00000123094.15",693.549755799032,0.386278600009358,0.104819077339015,371.210173189771,4.73684053358354e-78,2.47569577299352e-77
"ENSG00000088970.16",436.269475398198,-1.25962289342476,0.106083259096977,371.195669483885,4.77103813202042e-78,2.49311075481722e-77
"ENSG00000139083.10",329.101812262225,-1.37609171614198,0.0942428814752715,371.028830620162,5.18262989153082e-78,2.70769079522242e-77
"ENSG00000253304.2",59.2242543085107,-3.80181748166076,0.297311599730491,370.99882056405,5.26034691969547e-78,2.74778952086683e-77
"ENSG00000102221.14",556.810822578237,0.187239431903157,0.104155583083433,370.809270658754,5.77887762486959e-78,3.01809420702227e-77
