,Unnamed: 0,external_gene_name,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,hierachical_cluster
1571,1571,EDNRB,yellow,-0.0669303712331135,-0.0948463337227499,-0.055285999111775064,-1.8993648817365447,-1.9482173521447093,-1.9712894141370512,-0.2837193279061034,-0.2770723365205455,-0.31760015734350433,0.288906350528208,0.4165504599842958,0.3412625623642029,0.9415607539156344,0.9723796599917484,1.0708117827022283,0.9297084500910282,0.9936491264320236,0.9594970278467332,3
1591,1591,ESR1,yellow,-0.9449312601869504,-1.4198291700023156,-1.0930769986865896,-0.7751523058708978,-0.8705478570168212,-0.648637482934229,-0.1530213116622687,-0.4932783675107151,-0.6309999813995605,0.00027436338585077696,0.3724526547214628,0.16645135344200387,0.8637333839558444,0.6599342789869161,0.4390635172486872,1.6867437688142657,1.565366902857571,1.2754545118577492,3
1640,1640,GABRA3,yellow,-0.28714561421689005,-0.3632274666104826,-0.3238386184282965,-0.8336004137646076,-0.8090686169321392,-0.8174063030825964,-1.4199552417545158,-1.6131012699643208,-1.4343963084889289,0.3178589950767659,0.4810061918632058,0.303003196731104,0.9917712895251224,0.8387637690586139,0.8968934810292271,1.4051868397207372,1.3482512601029275,1.3190048301350767,3
1676,1676,GRIA3,yellow,-0.4547626918825283,-0.17953453266006586,-0.2633821128890389,-0.7969795790849732,-0.4498497060806881,-0.8152072682583255,-0.7566246232753929,-0.8326256488945734,-0.4088103201700529,-0.6967215616134196,-0.8900159663980962,-0.7794516324073121,0.6146714973273603,0.5279452947430868,0.7745313709378202,1.8379265918453347,1.8280641380011853,1.7408267507596884,3
1728,1728,KCNA1,yellow,-1.1327921098447429,-1.3028109806964896,-1.3309029418539406,-0.6737577200288675,-0.5119838819307021,-0.486302142616253,-0.7478721579318522,-0.7667873272029615,-0.910020885841774,0.5653075435119451,0.5853896884166384,0.5130494026560019,0.8543202117125288,0.6652318470762576,0.6925513251997985,1.3560105525211483,1.318135009247703,1.3132345676055677,3
1734,1734,KCNJ6,yellow,0.29900179183249537,0.3871799346614456,0.35942944806915106,-1.4506101781580392,-1.8986868005070925,-1.5177548491437225,-0.4521281986847523,-0.2757739989382466,-0.4055105417283024,-0.4176514735707862,-0.5403528993761056,-0.5759763306953396,1.0024231609304657,0.8292626420173613,0.8749156158620028,1.3132151375131162,1.1624750364301928,1.3065425034861502,3
1735,1735,KCNK2,yellow,-1.4987779574670568,-1.1626611061088503,-1.2922085714780964,-1.0908453997715266,-0.9894941440890112,-1.1951575032308288,0.08083189948608502,0.2417402842579972,0.031142056379241306,-0.05374951379514042,0.24460145416063864,-0.0921937176293623,1.1236526803585865,1.0285527122242035,1.274750597404526,1.088363367303983,1.0989776895451546,1.16247517244945,3
1873,1873,MPPED2,yellow,-0.5319462890289818,-0.6388148848782501,-0.6355677443986795,-1.230509965974213,-0.9975137438011222,-1.1986325974527967,-0.4116911723054539,-0.3850866937489596,-0.4247143651526019,-0.4375365438152043,-0.35111646234546745,-0.4601713905760241,0.8994197124029476,0.784853543170073,0.6864237724722956,1.8237297054829191,1.7482588025746602,1.7606163173748677,3
2183,2183,SNAP25,yellow,-1.3787364539408369,-1.3295900355630017,-1.1969433364848143,-1.3151150886636052,-1.3509954643541648,-1.400500323182053,0.07230611667686644,0.0030507409815152355,0.09181998863120454,0.6122584022394185,0.6363761630154513,0.5951253811644223,0.8573971999355684,0.8382959035790866,0.8040983369583464,1.1595113585639816,1.1455354031932723,1.1561057072493404,3
2221,2221,SYNE1,yellow,-1.3137818193118111,-1.2688592753335637,-1.2632814628992122,-1.203518610861928,-1.0561967588183965,-1.050271182611749,-0.2621782430297157,-0.3381346529997085,-0.2655023679267295,0.30471937385168085,0.28111456584603384,0.3256858217280908,1.0374267169405118,0.9689313728056822,1.0504953810446946,1.3585580582485957,1.410801228081896,1.2839918552456209,3
2224,2224,SYT16,yellow,0.13467643504381555,0.05085237373753135,0.0944220649606999,-1.3944544287945195,-1.517513563386735,-1.3605133679945505,-0.9992211963512848,-1.23559553800031,-1.04607262172243,0.2012323917890033,0.4735751515591322,0.13637208783122212,0.8891422234083008,0.6875963224475704,0.7175434007244011,1.4498839332901925,1.3658974633067382,1.3521768681512203,3
2226,2226,TAC1,yellow,-0.4602359661325874,-0.3871799721172289,-0.4840482966157764,-1.4625698249448018,-1.530350549435827,-1.5327436367163232,-0.3154701047489128,-0.3079750146753936,-0.3688336897531,-0.11523525370698355,-0.12380632924395285,-0.1565728519130701,0.9248286019569566,0.7866222121080244,0.8429561913801779,1.5851253635409446,1.4632479611783336,1.6422411598395168,3
2314,2314,UTS2,yellow,-0.3551339002795715,-0.3950792558683308,-0.3557551043431789,-0.5727804600402803,-0.7297071537528076,-0.7297071537528076,-0.5008654515774129,-0.7297071537528076,-0.7297071537528076,-0.7297071537528076,-0.7297071537528076,-0.7297071537528076,0.2294327290031029,0.7513893797530845,0.3842451998741136,1.9336208759185,1.934401767458911,2.054474296370716,3
2568,2568,ACE,brown,1.6512965666058266,1.6376335554559631,1.566355509654244,-1.6953487117889383,-1.3986877158833109,-1.688602805649715,0.1189169124193148,-0.060614569244930014,0.2672072035412993,-0.10611395460593648,-0.3810059813267079,-0.027090860957471083,-0.03750847471778066,-0.22909647314470266,-0.4615993744876874,0.4985092401696813,0.2652918718494387,0.08045806211141597,6
2569,2569,ACO1,brown,2.015363593555493,1.976198322879141,2.149713736808665,-0.4021048136845364,-0.17243992652432372,-0.2573657043275675,-0.4860375696204076,-0.5515121622462469,-0.6253110236545996,0.09298361618021184,0.3267793955947104,-0.01695619270686428,-0.6520482922786819,-0.5649790841845216,-0.3402001118900191,-0.9215674316794059,-0.6067656170617424,-0.9637507351593412,6
2583,2583,ADARB2,brown,1.7231647905248986,1.8057591953463792,1.7679017686302831,-0.9957402146645936,-1.3062658128671307,-1.035922968253458,0.5383282727313076,0.5787213481081328,0.5184759069376786,-0.3829410700267201,-0.7761286383393232,-0.4896975755576599,-0.13646826465712444,-0.2125382523422288,-0.3151807042675774,-0.39960373378664255,-0.5562168232405156,-0.3256472242756948,6
2595,2595,ADRB2,brown,1.2872363173689445,1.307613959127893,1.5367768846662715,-0.012826309579495432,0.056232063513602194,0.24672930708867954,-0.9135958400341426,-0.5568953891438778,-1.3296243889949204,0.19508786588274707,0.8060640449904121,0.97807531127939,-0.03911309716012342,-0.8026774066670814,0.09947741750081518,-0.949875194988198,-1.0904456315352322,-0.8182399133156834,6
2824,2824,BMP6,brown,1.7470018624742074,1.9538745081751216,1.8362674515329132,-0.1307245111417775,-0.4154374246059116,-0.5024760835787594,-0.7844410555416088,-0.7251618062130475,-0.8539327654650397,-1.2670549882317783,-0.2514273586159069,-0.6947995071809895,0.12730234320644904,0.4154124480440625,0.11323889692274353,-0.05695182841445921,-0.3660723934191212,-0.14461778794709526,6
2901,2901,CBS,brown,1.860651398347356,1.7204965288876937,1.741989704378759,0.26117565858976605,0.04088638994073985,0.3002189141814939,0.2051989733388088,0.28210892150297856,0.31519652167497925,-0.00197697644304376,-0.1757544236787921,-0.009472844521089364,-1.1588585647718574,-0.9111317127367524,-1.0909686557026743,-1.217127036038197,-0.9745991219106188,-1.1880336750395666,6
3000,3000,CP,brown,1.6761932737866507,1.6885755046726147,1.8908773968964248,0.0901841199209586,-0.15488339059505488,-0.13209164635775772,-1.160850669768943,-0.4544800201653563,-0.5937349517555371,0.0444154098370401,0.09742651826423784,-0.2255396252709877,-0.7490211564228589,-0.16425938975926835,-0.3264278678262986,-0.7265743503388348,-0.43367003994035785,-0.36613911517667147,6
3127,3127,ENPP1,brown,2.004064261714874,1.9944880441877733,1.9867910959797257,0.04112251760195003,0.28737940579623983,0.3354705519707153,-0.7648314062260457,-1.0533099144732585,-0.921639788282362,0.005351127662932706,0.032911249788422484,-0.03305992923926485,-0.3848276012116963,-0.5960899886144616,-0.5191146158884054,-0.7253204665666121,-0.88975232089214,-0.7996322233083859,6
3257,3257,GCH1,brown,1.8900867542376647,1.9892361773471998,1.8117166172875283,-0.4636680974587332,-0.5488517568847295,-0.5314219245388221,-0.99491653764893,-1.046900239136039,-0.8653378394288324,-0.4236984779018105,-0.3355109951973039,-0.4163541846079997,-0.2822349166214801,-0.2857348298451932,-0.5740607562975735,0.3835018570817137,0.27820752753297445,0.4159416220803581,6
3441,3441,KCND2,brown,1.57975503986095,1.564307507565368,1.6473100671705987,-0.4231861355411336,-0.3564512240205311,-0.3198059442601533,-1.1975847520668372,-1.1368920670472045,-1.5733129528678187,-1.088743428015803,-0.6447572554844887,-0.9837185123830776,0.4651477362057663,0.21757103265483266,0.4666885490471768,0.7087348288689874,0.5626817618318845,0.5122557484814781,6
3453,3453,KCNS1,brown,1.8416813431759795,1.9461410818862035,1.7923293918738463,-0.3976505669097476,-0.6036732599017074,-0.8469925077943413,-0.9229254254357534,-0.7555054942143448,-0.7947858350456577,-0.22152125446775447,0.2469561686836194,0.09693797941629992,-0.5129011707573702,-0.40177146056539376,-0.3295530661467401,0.07777894856196936,-0.34583128053829165,0.1312864081791757,6
3606,3606,MAP2K1,brown,2.07117339864479,1.992716260559392,2.079548790082485,0.06514753620951874,-0.010938578837532641,-0.2405595779848128,-0.7852919802625274,-0.9041297411302326,-0.8113317101470853,0.03831967837265402,0.1874083045822106,0.11744589195989825,-0.8169737126194389,-0.6700855108166134,-0.6947395701029304,-0.4637747305705882,-0.5632710874287811,-0.5906636605104092,6
3771,3771,NOS1,brown,1.9253130934928024,1.9187196127714508,1.943674763494264,0.0115696716103555,-0.0588427193173389,0.1253415070717723,0.3846753736960905,0.13795334947798168,0.15180939138700886,-1.0303524009466811,-1.2599591363406657,-0.8128445472673708,-0.3630185123684806,-0.3661707196288299,-0.7027495102832256,-0.6378999897993357,-0.6627554981439188,-0.7044637289058775,6
3927,3927,POMC,brown,1.8998643964041624,2.1184504516375897,2.1323997418040355,-0.4767266885296604,-0.7434752885618533,-0.7434752885618533,-0.4918358121520818,-0.7434752885618533,-0.5340284926066483,0.07443536279644586,0.2827868506987184,0.006174390546268005,-0.5065681327901449,-0.10315576296471657,-0.5152129067917611,-0.4184025329142705,-0.7434752885618533,-0.4942797108905239,6
4021,4021,RAMP1,brown,1.5823073921450546,1.4826281899058211,1.7164512624878776,-1.1748106684692352,-1.1748106684692352,-0.8752995251703029,-0.28627860801724264,-0.5847713904170451,-0.5737888574422795,-0.08053291315822407,0.2447453439949297,0.4356676479349377,-0.7181996231004891,0.5252834650845679,-0.3959084877397827,-0.34819671822796083,0.14931060906402818,0.07620354959457466,6
4069,4069,RNF213,brown,1.6576624694478317,1.6337293069463483,1.6140513345197922,-1.05300833859099,-1.0494792541837592,-1.0681938803842952,-1.1861445664794046,-1.4668970388892408,-1.2572989327076292,0.1573926332799023,0.06546738895919009,0.14962948644592092,0.3126846181360749,0.2888694003140179,0.3767848047689519,0.327676459278115,0.29872994667562963,0.19834416246351447,6
4092,4092,RUNX2,brown,1.4956410868956358,1.6725429581425406,1.4822731596546912,-0.7656238609285437,-0.2983131659239271,-0.294804796651746,-0.6426947001843918,-1.526787981858708,-0.7933325185689521,0.3689933990524627,0.6902941278762605,0.4388445516658809,-0.3729004929872222,0.02208930953932786,-0.2669819421913106,-0.5083216021268959,-0.5697916716046456,-0.13112585980045782,6
4110,4110,SCN5A,brown,1.270765422816896,1.2498761569398815,1.3167400938552776,0.1776036333789616,0.11308802616365228,0.1879849666026707,-1.8143700515226344,-1.5782618011140712,-1.7996875453107848,0.955366063968783,0.8891681954913494,0.9805901710858972,-0.2726509452706771,-0.43421332630515597,-0.3762797468164119,-0.1856148348185583,-0.3772588272130057,-0.3028456519320764,6
4111,4111,SCNN1A,brown,2.190793572590941,2.1902797273482566,2.1730276888396403,-0.10872972046999506,-0.2155141716178491,-0.139053893215777,-0.5650068212031076,-0.5719030198243039,-0.6773768189763333,-0.4483545179667717,-0.2259596872424492,-0.2975084354711984,-0.4739830554925173,-0.5644548346029808,-0.4370967080510797,-0.6773768189763333,-0.5762776920209044,-0.5755047936472377,6
4168,4168,SLC24A3,brown,1.4238770414480664,1.3785810030546564,1.4061109918732413,-0.9129501197891502,-0.9347550166234956,-0.5704749028386443,-0.11729499806074982,-0.09458625087340064,-0.041828121672858584,-1.5799253042432675,-1.4525506542357995,-1.5178748363173795,0.12929089542179772,0.2796715721335813,0.04175094355690743,0.8332138022415961,0.8112926698817314,0.9184512850431679,6
4292,4292,TACR1,brown,1.6687142704691535,1.3944653651717462,1.8693970161239928,-1.2355730676422805,-1.2565982975866845,-0.6141219289960307,-0.2916044692194227,0.11509135884507456,-0.11076705690041357,-0.504259728411737,0.15478188574206944,-0.0400767978515339,-0.2330923992145916,-0.8257443748999292,0.3387801916996715,-0.27619051211276785,0.12816030510082485,-0.28136176031714205,6
4391,4391,TNFRSF1B,brown,1.6457790184923249,1.5338345361999808,1.814669620727936,0.16057777581857335,0.1173906831629492,-0.0003299039486001632,-0.288709153874911,-0.06443226572437544,-0.2275059666401425,0.4775537266567289,0.5502621005673416,0.6561427669392238,-0.7063273761073412,-0.9129461549071274,-0.681849934426679,-1.0321533542326662,-1.4229801429403328,-1.6189759757628817,6
4435,4435,TXNRD2,brown,1.6079793314703157,1.6640098221899813,1.6962609892003566,-0.4291751764817148,-0.4947700858090572,-0.4575358248375914,-1.607538224252104,-1.3900724196960486,-1.4195318467704388,0.3736556548639829,0.1855514751447721,0.4788133188087579,0.01766547396081919,0.4296780230390376,0.02373336575587907,-0.2653381549197645,-0.17420716866565208,-0.2391785530015258,6
4483,4483,VDR,brown,1.6090682712212152,1.3565360014540586,0.9877275381122668,-1.6417792171877563,-0.8787664763628227,-1.0393958583873282,-0.2951654921880682,-0.7353755646392478,-1.3766127549807001,0.9552428540919952,0.7240524345111895,0.5992373333680627,0.29054752565709024,0.049966607098209014,-0.5011877866596838,0.020792092209874817,-0.1180647929559978,-0.006822714362361278,6
4814,4814,CRHR2,black,0.8619426108543512,0.7924614916189201,0.7960571470254286,0.7697214506360076,0.8063076044418396,0.7062208918680772,-0.5313900848751442,-0.28608377153552705,-0.4034383884790296,0.4706189781400299,0.2115984566168784,0.7001746103278537,-1.31185317625405,-0.6840976439326759,-1.3087380084012197,-1.0342525991387708,-0.4695885196126093,-0.08566104930036651,2
4970,4970,KCNN3,black,0.9421886380004466,0.8209251083156159,0.7751850772871839,1.359106958972876,1.5971291507815826,1.5681762415611322,-0.1440388891241646,-0.3983578075955291,-0.2528651536056208,0.01984386849079993,0.2505295122946552,-0.15759922201105428,-1.2468956526256652,-1.3359076635550071,-1.3141580762364804,-1.062631893635137,-0.781309912514442,-0.6393202848011843,2
5086,5086,NOTCH3,black,1.3171853377207825,1.164365081814032,1.2828214178028143,1.2475247934142464,1.1692139521024134,1.1451788457638992,-0.34492765405016085,-0.3658807103099616,-0.3548569740626433,-0.12704891252758455,-0.117136436130166,0.028815355994280274,-0.4691207265521069,-0.5683235236733942,-0.4211575007097241,-1.562781349445836,-1.4597358574550094,-1.5641351396958785,2
5164,5164,PTGS1,black,1.4037600385692872,1.3023329837785305,1.352348552736952,1.3237872094557428,1.443705615151656,1.3523876772529508,-0.4785855225204057,-0.577432419716105,-0.7124389148547182,-0.8139737950883518,-0.8747981905644969,-0.7426951387219054,-0.5369829077626171,-0.8363892439959587,-0.4387578154297705,-0.9395640869629102,-0.6132786605801849,-0.6134253807476958,2
5229,5229,SLC11A2,black,1.1130043285747602,1.1363971559992614,1.2150011558553602,0.9062538879972274,1.8036291537252904,1.6849929437334656,-0.35628513124636524,-0.5009708093175477,-0.5608235772230857,-1.1242873368581925,-0.8433559077477382,-1.1731301302199937,-0.6516784786826121,-0.6494176293193817,-0.6965063257262857,-0.3631940528362248,-0.4117253186784833,-0.5279039280294925,2
5489,5489,NSRP1,sienna3,0.24998872302791905,0.1849493113533435,-0.2492936235380294,0.5793978041788569,-0.2706310024617615,-0.11692082144459975,0.5001366961772514,1.5156534547316491,1.0771063286064293,-0.34343521581587844,-0.7908671257692098,-0.09529460227779384,0.2473850019314986,0.4589317556832019,0.423765782398976,-1.36095228018479,-0.9627645557970874,-1.0471556307999477,1
6072,6072,ACAN,turquoise,-0.5219062640351015,-0.5184833072247174,-0.4336813764539952,-1.4846966988988906,-1.4548805620207128,-1.6197390947089625,-0.7889697021202702,-0.77392436341499,-0.8640467351857972,0.7508292395456772,0.7797249205764931,0.8496067922294198,0.8971085672657612,1.092729640850839,1.1434933843551287,0.9274444287726326,1.0740734552323117,0.9453176752351772,3
6091,6091,ADAMTSL1,turquoise,-1.158985487995052,-1.0360188530452812,-1.1211383480680546,-0.8198308014525412,-0.7485956789451684,-0.8252458430172386,-0.9834573999377528,-0.8757515768770224,-0.9325821156265902,0.5400936576032261,0.5383123324161311,0.5989474048174429,1.0968233288685525,1.2322806355341593,1.3195857281301422,1.0004523500103446,1.1173216934130386,1.0577889741716704,3
6414,6415,B2M,turquoise,-0.4200084827275723,-0.4937174265026935,-0.5628755393626503,-0.6403178248701633,-0.6716886051231602,-0.6585294751346221,-1.413327140662484,-1.2979692611165554,-1.3555623701702215,-0.11981935074256166,0.019735307705223856,-0.04828836928761774,1.1610790317681916,1.3452439250663697,1.407788265044826,1.2291577270753595,1.2687133965378068,1.2503861925025264,3
6485,6486,CACNA2D1,turquoise,-0.2977753848647923,-0.28828189714796565,-0.2369333436984413,-1.8174123544809568,-1.6958254666782373,-1.7433779669195335,-0.5579285648307114,-0.6756269773053445,-0.5691032099403458,0.7675334567642335,0.8600571891923591,0.6978674650677803,0.9827344954864712,0.8397507475707505,0.9172909471340209,1.012717427132923,0.864736016864987,0.9395774206528033,3
6593,6594,COMT,turquoise,-0.7343874554606328,-0.8346880304086093,-0.7067262910175879,-0.6353949248552607,-0.9621454345911764,-0.8991219013718581,-0.9729707353227064,-0.906039303981744,-0.7103543756012404,0.23675912601286275,-0.10057444568768638,0.3790884603005329,1.0725084465436605,1.358569242715706,1.2775575593381108,0.8983241065873288,1.0420757794870432,1.1975201773132549,3
6922,6923,ICAM1,turquoise,-0.08566232010182429,-0.011518089504791029,0.00043622081399824486,-0.9799285577825164,-1.0168751348518623,-0.9750925412157274,-1.4546690065540944,-1.3961320710504064,-1.7739285815811263,0.3580787983979359,0.5344674336718943,0.4311660298853789,1.0558780208937002,1.1350493115913909,1.2282426126057229,0.9549835256839572,1.0386297697162312,0.9568745793821392,3
6944,6945,IL10RB,turquoise,-1.2959120574926382,-0.7738902538413468,-1.4261257844516553,0.0440728605119227,-0.7738311193050763,-0.39562652859199865,-0.033383373350846984,-0.7758005322327012,-0.8530769673947702,0.4818463610763935,0.012775777333377305,-0.4921177175388416,1.4049845397349172,1.1856058599802506,0.7618811108708362,0.7700140574681248,0.9824442740036536,1.1761394932204088,3
7186,7187,MMP17,turquoise,-0.6714320056104598,-0.6904178581919297,-0.6448444365879059,-1.6066949571753049,-1.8078932368092069,-2.0081954178249264,0.052638717371949084,0.0938605840830064,0.1103896953658458,0.5376420656841311,0.4033152293023463,0.6280104398242944,1.0258388990529759,1.1147924090670696,1.0753076795057694,0.7495351917743919,0.8267403571993244,0.8114066439686244,3
7219,7220,MTHFR,turquoise,-0.6565653561240589,-0.9102277075336488,-0.8176402974391913,-1.420687488284874,-1.5641621970092536,-1.6554160076611513,0.02059701516112115,-0.133382539561288,-0.08326011559339111,0.33778092031390466,0.041059370618250934,0.3172403421873255,1.0023339413623775,0.7981054766552814,0.9537936578282958,1.2500445596211074,1.320598252543061,1.1997881729161377,3
7231,7232,MYT1L,turquoise,-1.1211866945792603,-1.4107764130321108,-0.8859247464364634,-1.377439196427247,-1.680540496851232,-1.51011298856933,0.6056490609785338,0.39708683556235386,0.4990662022085395,0.3684001586417216,0.4629293147164295,0.294536047257095,0.9381465897676992,0.758995874830838,0.8422944146402132,0.9843164907709312,0.9237119213303222,0.910847625190966,3
7263,7264,NFKBIA,turquoise,-1.023328752933934,-1.123259501296875,-0.8027736280847463,-0.8687940997717544,-1.0994078909860951,-1.42037607920681,0.5126703170452075,0.5397999468320376,0.5329315872643979,-0.4670130993512555,-0.21604151998217386,0.3673617740962287,0.9564061178174984,1.1428271773214351,1.0059058864009869,0.4884617834107616,0.5075529026870507,0.9670770787380318,3
