"","AD3_1.1","AD3_1.2","AD3_1.3","AD3_5.1","AD3_5.2","AD3_5.3","AD3_9.1","AD3_9.2","AD3_9.3","AD3_16.1","AD3_16.2","AD3_16.3","AD3_26.1","AD3_26.2","AD3_26.3","AD3_36.1","AD3_36.2","AD3_36.3"
"hsa-miR-30e-3p",13.5759076634746,13.7722543622465,13.765209469194,13.9450628320331,14.1389691539141,14.3850646984999,14.4169155385898,14.2433458036344,13.7914501355131,13.7272585021044,13.9407115244731,13.9982146374608,14.2411599537696,14.362105114152,14.2514007227972,14.099984991105,14.3692762606063,13.8984642641774
"hsa-miR-30e-5p",12.5788543144512,12.6105829308522,12.2442262813466,12.0586186757219,11.9682536166967,12.0036977918818,12.3460247598512,12.5495507921899,12.5186923111657,12.2430435569029,11.9944919506636,12.1169173293115,12.3532193295503,12.4004116614317,12.4462718601873,12.5877917760103,12.2896790094151,12.5214288943014
"hsa-miR-31-3p",3.58712908083612,2.90273580284456,3.98212765045385,3.48830817047854,3.92882358042914,3.97286588672315,2.81067822657769,2.17158390388753,1.83710297822914,2.07611371555364,0.992075765219119,1.76117069079662,-0.631090574847244,0.972600169608657,2.03435058328147,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-31-5p",8.94253809061933,8.75503415591683,8.5178974095877,8.69843488562154,8.23209207988846,8.94792640542124,6.88017039258204,7.39737351136899,7.73561015494705,5.34325234455369,5.26598980460502,5.1731647058479,3.74578265289453,4.59955080899281,5.0554319997431,4.20196702320916,3.79784432889667,4.23476505935434
"hsa-miR-3115",4.64094674007503,4.49174924982912,4.73970244569327,4.20840513730306,4.08562232731806,4.04897623374795,4.91640574463763,4.92473933623588,5.15600422154794,4.94315773353616,5.04585000506394,4.94934110297269,4.24405301183782,4.92749693813263,4.5282073008242,4.98435331867749,4.18034927410304,4.4609427938258
"hsa-miR-3116",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3117-3p",5.06879983348732,4.78114943940368,4.83468841146113,1.5670910519583,3.18607596217291,2.66011883265256,3.77141408425199,3.64380827719155,4.35451065994213,6.27885639461253,6.57959402076642,6.71356230275797,7.00406019181001,6.70944509005738,6.12090711836426,7.27360476953466,6.74844838623117,7.01995017235838
"hsa-miR-3117-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3118",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3119",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3120-3p",2.94373361854867,2.90273580284456,3.80553231775914,0.991202708967641,2.87669215462312,2.20089732788478,1.87037975384457,-0.631090574847244,1.83710297822914,-0.631090574847244,0.992075765219119,1.38554314481822,1.14240869204623,0.972600169608657,3.08904688870187,2.90045917545801,2.83485157262042,3.81057366965293
"hsa-miR-3120-5p",1.73031123041947,-0.631090574847244,-0.631090574847244,0.991202708967641,-0.631090574847244,0.944044836892023,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.40376063876287,-0.631090574847244,0.848187312595596,2.17439138281423,-0.631090574847244,-0.631090574847244,0.882992105172624,3.2749144732001,1.83546239634957
"hsa-miR-3121-3p",2.46477110992929,1.87776542705206,2.27492862195393,2.27197636456451,1.92609579274195,2.66011883265256,2.62802947732458,2.17158390388753,2.13557942962607,2.07611371555364,0.992075765219119,0.848187312595596,3.16668379051634,0.972600169608657,-0.631090574847244,1.81115630470122,-0.631090574847244,-0.631090574847244
"hsa-miR-3121-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.963836413517634,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3122",-0.631090574847244,1.87776542705206,1.56957225434832,1.5670910519583,-0.631090574847244,1.50752565935671,-0.631090574847244,0.772850174897391,-0.631090574847244,0.862442579241239,0.992075765219119,1.38554314481822,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3123",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3124-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.882992105172624,-0.631090574847244,-0.631090574847244
"hsa-miR-3124-5p",2.46477110992929,3.32042223244002,3.08939682064159,3.23309169610582,2.23081897509308,1.50752565935671,2.41817332235173,2.54818391269021,2.13557942962607,2.31847181895403,2.27328529934423,2.29533758360144,2.75585946129821,1.93845888343701,2.81675723805872,2.35166581069602,3.2749144732001,2.76912018163704
"hsa-miR-3125",4.20843789367321,3.90667394503948,3.08939682064159,2.73682433982063,4.15804530766616,3.40512768828567,3.11772167091576,3.09023936648696,3.07666971333156,4.33427643701396,4.34508410368604,4.59860892473674,5.92963513601817,6.07775693024006,5.48812376276497,5.27303829277439,5.19733575827052,5.15372357327912
"hsa-miR-3126-3p",-0.631090574847244,2.90273580284456,3.08939682064159,-0.631090574847244,-0.631090574847244,1.50752565935671,1.87037975384457,-0.631090574847244,0.9011427415055,2.31847181895403,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,1.81115630470122,0.9388517566936,-0.631090574847244
"hsa-miR-3126-5p",4.02960634243037,3.12680978475538,3.36978839642603,2.52352476106183,1.92609579274195,3.00600886456483,2.62802947732458,3.39361712884871,2.5894191645183,3.73951740581853,3.23458440150831,1.76117069079662,3.96619338098144,3.3340745520455,2.03435058328147,3.7785447244913,3.2749144732001,3.63589883688847
"hsa-miR-3127-3p",5.06879983348732,4.02223003857969,5.08702359933071,2.73682433982063,2.87669215462312,4.04897623374795,2.81067822657769,3.1986807716277,2.93206632528691,3.47019667496939,3.36789166179593,3.34136426662303,2.75585946129821,1.93845888343701,1.36926269150046,3.04454004959032,3.61089488995082,3.07464133620725
"hsa-miR-3127-5p",4.36748337091856,4.78114943940368,5.00772047534206,4.73602260188181,4.63470081488487,4.54558138597353,4.83517074452731,4.6484893462751,4.29694116588165,5.20219545452515,5.75236030084134,5.6267934769383,5.15112817159978,5.61439301184582,5.2879479401509,4.75377634824625,5.57451146841024,5.18572146746286
"hsa-miR-3128",2.94373361854867,2.63658439849917,2.74000521697252,2.27197636456451,3.18607596217291,3.51674864148125,2.97246469389598,2.54818391269021,1.83710297822914,1.78168062210888,1.56819106597546,2.29533758360144,2.17439138281423,2.49432397212731,3.31758002600364,2.10775461806464,2.19302432917929,0.899993387210069
"hsa-miR-3129-3p",3.30131902817591,2.63658439849917,2.27492862195393,1.96463971635757,0.963836413517634,1.50752565935671,2.97246469389598,2.37252809343881,2.77107605092392,3.9662109751189,3.98014688344585,3.44345976343169,3.485293043496,2.49432397212731,3.08904688870187,3.17538137920664,2.19302432917929,2.76912018163704
"hsa-miR-3129-5p",-0.631090574847244,1.24095167137887,1.56957225434832,1.5670910519583,0.963836413517634,0.944044836892023,2.97246469389598,2.70433101567423,1.45308142726486,2.70482091478971,2.9235942638768,2.50090837236354,2.49501393818897,3.05464187232904,3.6877497256987,2.35166581069602,3.39587861706928,1.83546239634957
"hsa-miR-3130-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,2.62802947732458,1.6519185925645,1.45308142726486,2.52487259842766,2.27328529934423,2.68020597540914,-0.631090574847244,1.54362892486788,-0.631090574847244,1.81115630470122,1.5009483825134,0.899993387210069
"hsa-miR-3130-5p",-0.631090574847244,-0.631090574847244,1.56957225434832,1.96463971635757,0.963836413517634,1.89810658242292,2.62802947732458,1.93641174745858,-0.631090574847244,0.862442579241239,1.56819106597546,1.76117069079662,-0.631090574847244,-0.631090574847244,1.36926269150046,1.81115630470122,1.5009483825134,1.45161951157851
"hsa-miR-3131",3.30131902817591,3.12680978475538,4.13938670891802,4.52494064467237,4.5830604220064,4.43655202764747,4.15333525264627,4.6484893462751,4.29694116588165,4.67064528049965,4.21000230224467,3.86699575712469,4.1572619258766,3.20118024235108,4.43426594174294,4.47914304775287,4.03930989633205,4.10678268145787
"hsa-miR-3132",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.963836413517634,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.9011427415055,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.899993387210069
"hsa-miR-3133",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3134",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.5009483825134,-0.631090574847244
"hsa-miR-3135a",-0.631090574847244,2.30826856112321,1.56957225434832,1.96463971635757,-0.631090574847244,0.944044836892023,1.48275983598951,1.93641174745858,-0.631090574847244,3.25766218112395,3.23458440150831,2.68020597540914,3.3348385666211,3.67169288599583,3.6877497256987,3.69404184552672,2.65160800720992,3.89054128421406
"hsa-miR-3135b",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3136-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3136-5p",1.73031123041947,-0.631090574847244,1.56957225434832,1.5670910519583,0.963836413517634,1.50752565935671,1.87037975384457,2.70433101567423,1.45308142726486,0.862442579241239,1.96586637750787,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3137",2.46477110992929,2.63658439849917,2.27492862195393,0.991202708967641,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.83710297822914,-0.631090574847244,0.992075765219119,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.899993387210069
"hsa-miR-3138",4.51069520025608,4.56972903442332,4.92379935321217,3.9785688888267,3.92882358042914,3.80737349364646,2.81067822657769,3.48195609028413,3.20794824177848,2.86443681011827,3.23458440150831,3.2314211199612,2.75585946129821,2.24402633433143,2.03435058328147,2.74010469290899,0.9388517566936,2.76912018163704
"hsa-miR-3139",2.94373361854867,3.90667394503948,3.80553231775914,2.52352476106183,2.48051869773684,2.84357509367136,3.11772167091576,3.48195609028413,3.43907162756992,3.13824244556768,2.9235942638768,3.11230927164738,1.75613147177532,2.49432397212731,2.03435058328147,1.42997437635897,1.8907466128176,3.07464133620725
"hsa-miR-3140-3p",3.30131902817591,3.49092698611587,4.13938670891802,3.08607973840068,2.87669215462312,2.44922594570144,2.81067822657769,3.29946740182597,2.77107605092392,2.52487259842766,1.56819106597546,2.50090837236354,1.14240869204623,0.972600169608657,-0.631090574847244,2.74010469290899,2.19302432917929,1.45161951157851
"hsa-miR-3140-5p",-0.631090574847244,1.24095167137887,1.56957225434832,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.924505602417205,1.6519185925645,-0.631090574847244,1.40376063876287,-0.631090574847244,1.38554314481822,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3141",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3142",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3143",3.30131902817591,4.12918759605001,3.98212765045385,3.36638068361332,3.6559815257397,3.00600886456483,3.58480561736857,3.64380827719155,4.29694116588165,2.07611371555364,2.27328529934423,2.29533758360144,2.49501393818897,1.93845888343701,2.47943534286054,-0.631090574847244,1.8907466128176,1.83546239634957
"hsa-miR-3144-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.92609579274195,-0.631090574847244,-0.631090574847244,1.28881691820147,-0.631090574847244,0.862442579241239,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.36926269150046,-0.631090574847244,2.19302432917929,1.83546239634957
"hsa-miR-3144-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.38554314481822,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3145-3p",-0.631090574847244,2.63658439849917,1.56957225434832,0.991202708967641,1.53256007068011,-0.631090574847244,2.17122712991307,0.772850174897391,1.45308142726486,0.862442579241239,1.56819106597546,0.848187312595596,1.75613147177532,-0.631090574847244,-0.631090574847244,0.882992105172624,-0.631090574847244,-0.631090574847244
"hsa-miR-3145-5p",2.46477110992929,1.87776542705206,3.60414316578908,2.27197636456451,1.92609579274195,1.50752565935671,1.87037975384457,1.93641174745858,1.83710297822914,1.40376063876287,1.96586637750787,1.76117069079662,-0.631090574847244,-0.631090574847244,1.36926269150046,-0.631090574847244,0.9388517566936,0.899993387210069
"hsa-miR-3146",2.46477110992929,1.87776542705206,-0.631090574847244,3.60067073579539,3.03976487320913,3.62030248302051,0.924505602417205,3.92129297833193,2.13557942962607,2.52487259842766,2.73823468654314,2.05407715475925,1.75613147177532,1.54362892486788,2.03435058328147,1.81115630470122,1.8907466128176,1.45161951157851
"hsa-miR-3147",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3148",3.82533630980562,4.02223003857969,3.98212765045385,4.96266471711947,3.7528030629412,4.59714977542316,5.35558735620261,4.68605847545855,5.15600422154794,2.70482091478971,2.9235942638768,2.68020597540914,2.97604553850587,-0.631090574847244,1.36926269150046,-0.631090574847244,1.5009483825134,2.13382086274574
"hsa-miR-3149",2.94373361854867,3.12680978475538,3.80553231775914,3.23309169610582,4.41600597472069,4.04897623374795,3.85634780274253,2.8449408608993,2.77107605092392,3.36787045247424,2.52489178792423,2.50090837236354,2.97604553850587,3.45566799441007,2.47943534286054,3.17538137920664,3.7074105421733,1.83546239634957
"hsa-miR-3150a-3p",2.46477110992929,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.28881691820147,-0.631090574847244,0.862442579241239,0.992075765219119,-0.631090574847244,1.14240869204623,0.972600169608657,1.36926269150046,-0.631090574847244,0.9388517566936,-0.631090574847244
"hsa-miR-3150a-5p",4.51069520025608,5.1288957097395,5.23363269810132,5.08330543727981,4.73274009907026,5.17387181015178,4.15333525264627,4.25729899953966,3.54199917267488,2.52487259842766,3.89456966738017,2.83929748407378,2.17439138281423,1.93845888343701,3.08904688870187,3.40581415710378,2.44098834807258,3.89054128421406
"hsa-miR-3150b-3p",1.73031123041947,2.90273580284456,3.08939682064159,0.991202708967641,-0.631090574847244,0.944044836892023,-0.631090574847244,0.772850174897391,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.848187312595596,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.9388517566936,-0.631090574847244
"hsa-miR-3150b-5p",2.46477110992929,1.24095167137887,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3151-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.924505602417205,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.848187312595596,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3151-5p",-0.631090574847244,1.24095167137887,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.944044836892023,1.48275983598951,0.772850174897391,-0.631090574847244,3.81912267794164,4.21000230224467,4.30608207759651,1.14240869204623,2.24402633433143,1.36926269150046,2.10775461806464,2.19302432917929,2.58751284623534
"hsa-miR-3152-3p",2.46477110992929,-0.631090574847244,-0.631090574847244,0.991202708967641,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.992075765219119,-0.631090574847244,-0.631090574847244,-0.631090574847244,2.03435058328147,0.882992105172624,-0.631090574847244,0.899993387210069
"hsa-miR-3152-5p",2.46477110992929,3.32042223244002,1.56957225434832,1.96463971635757,2.23081897509308,2.20089732788478,1.87037975384457,0.772850174897391,0.9011427415055,2.52487259842766,3.60221042666475,2.05407715475925,2.75585946129821,2.24402633433143,3.6877497256987,3.8583510355738,2.65160800720992,3.32609286842755
"hsa-miR-3153",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3154",1.73031123041947,-0.631090574847244,-0.631090574847244,1.5670910519583,2.48051869773684,1.50752565935671,2.41817332235173,3.1986807716277,3.07666971333156,2.31847181895403,0.992075765219119,2.29533758360144,1.75613147177532,-0.631090574847244,-0.631090574847244,0.882992105172624,1.8907466128176,0.899993387210069
"hsa-miR-3155a",-0.631090574847244,1.87776542705206,1.56957225434832,0.991202708967641,-0.631090574847244,0.944044836892023,-0.631090574847244,0.772850174897391,0.9011427415055,-0.631090574847244,-0.631090574847244,0.848187312595596,1.75613147177532,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3155b",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3156-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3156-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3157-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3157-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.862442579241239,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3158-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,0.991202708967641,0.963836413517634,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.9011427415055,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.54362892486788,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3158-5p",1.73031123041947,1.24095167137887,-0.631090574847244,0.991202708967641,-0.631090574847244,0.944044836892023,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.8907466128176,-0.631090574847244
"hsa-miR-3159",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3160-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.963836413517634,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3160-5p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3161",2.94373361854867,4.12918759605001,3.36978839642603,2.27197636456451,2.69243780629844,3.00600886456483,-0.631090574847244,1.93641174745858,1.45308142726486,-0.631090574847244,2.52489178792423,2.05407715475925,1.14240869204623,1.93845888343701,2.03435058328147,2.10775461806464,2.19302432917929,3.43697271912459
"hsa-miR-3162-3p",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.924505602417205,0.772850174897391,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3162-5p",1.73031123041947,-0.631090574847244,2.27492862195393,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.87037975384457,1.93641174745858,1.45308142726486,-0.631090574847244,-0.631090574847244,0.848187312595596,-0.631090574847244,0.972600169608657,1.36926269150046,0.882992105172624,-0.631090574847244,-0.631090574847244
"hsa-miR-3163",-0.631090574847244,1.87776542705206,1.56957225434832,1.5670910519583,2.23081897509308,2.66011883265256,1.48275983598951,0.772850174897391,-0.631090574847244,2.07611371555364,-0.631090574847244,0.848187312595596,1.14240869204623,-0.631090574847244,-0.631090574847244,0.882992105172624,-0.631090574847244,-0.631090574847244
"hsa-miR-3164",4.20843789367321,3.64328569088173,4.52859251477947,2.92215032487566,3.03976487320913,3.40512768828567,3.48153195884161,2.17158390388753,2.93206632528691,3.00791002587008,2.9235942638768,3.34136426662303,4.06489789545545,3.20118024235108,3.08904688870187,3.40581415710378,3.2749144732001,2.37899135103199
"hsa-miR-3165",2.94373361854867,1.24095167137887,1.56957225434832,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.924505602417205,-0.631090574847244,1.83710297822914,-0.631090574847244,1.56819106597546,-0.631090574847244,-0.631090574847244,0.972600169608657,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3166",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
"hsa-miR-3167",-0.631090574847244,1.24095167137887,-0.631090574847244,0.991202708967641,-0.631090574847244,0.944044836892023,1.48275983598951,1.28881691820147,1.83710297822914,2.70482091478971,3.36789166179593,3.79170028573751,4.40335639736762,4.70110470503812,3.84225782446423,4.66791994091782,5.35428418006834,4.78730665699539
"hsa-miR-3168",2.46477110992929,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.89810658242292,0.924505602417205,-0.631090574847244,-0.631090574847244,-0.631090574847244,0.992075765219119,-0.631090574847244,-0.631090574847244,-0.631090574847244,1.36926269150046,0.882992105172624,-0.631090574847244,-0.631090574847244
"hsa-miR-3169",-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244,-0.631090574847244
