"","ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AD3_1.1","AD3_1.2","AD3_1.3","AD3_5.1","AD3_5.2","AD3_5.3","AD3_9.1","AD3_9.2","AD3_9.3","AD3_16.1","AD3_16.2","AD3_16.3","AD3_26.1","AD3_26.2","AD3_26.3","AD3_36.1","AD3_36.2","AD3_36.3"
"11","hsa-let-7f-5p",328.665133627974,-0.235575662663241,0.336691835654731,725.667191686285,1.3838553709735e-154,3.5000008757538e-153,25.0077785817472,40.9682048928013,28.9552165976252,31.7643389977296,27.624377118469,23.4153330221248,14.6407304329261,24.0020649538673,32.9830327655233,109.065771885816,99.644875744047,141.812657546048,373.466089282168,403.364171390393,519.139158899649,979.045090831038,1427.85992601698,1613.21358634458
"12","hsa-let-7g-5p",9128.15679252569,-0.606820537665631,0.14659384806967,3430.86862923056,0,0,804.937873099988,1017.37708817123,932.599267915179,629.404494955012,585.636794911542,597.445769837246,553.801542462856,647.166788385756,734.034160566057,983.744560891142,899.977285382539,1174.20880448128,10066.6539479044,10182.6733457062,9645.1455756324,40565.4451213593,39274.8299949515,45011.7398488487
"13","hsa-let-7i-5p",14315.5142243263,-0.738813716658726,0.247160307427203,1118.80632090685,1.13086155036447e-239,6.86432961071231e-238,1109.72017456503,1691.64546036525,1298.1588774602,944.694970932476,749.804521787015,772.705989730119,708.484042254205,1105.87291861522,1274.05048133492,2240.15355149682,2106.5053668439,2982.3201881934,9812.69700719254,9367.55614667463,11250.2055700785,52112.6807996732,73393.8701728539,84758.1297978228
"14","hsa-miR-1-3p",130.574197919328,2.95568202080399,0.343899278676125,99.982487130949,5.33025782953379e-20,2.28654876503676e-19,23.444792420388,17.0700853720005,18.0970103735158,228.232657983687,132.597010168651,151.135331324624,59.199475228788,127.122047718631,89.24820630671,185.124797016714,168.825076101379,233.99088495098,114.529600713198,109.754202614024,167.570234834697,158.021312906062,184.326164443726,182.046672070135
"15","hsa-miR-100-5p",67152.7402873748,0.953162047904677,0.270902948446916,668.889724592618,2.61359786590757e-142,6.34581561842358e-141,3224.44045088403,4327.26664180214,3461.35485077445,7582.26536445804,6705.62022852893,7851.23211787307,2695.80406014965,5204.89223351457,4184.96480442551,61482.958748737,58543.5858822079,93828.9267387675,131618.413049179,143518.649951952,188705.441414583,111262.119367972,192734.376075416,181817.013191523
"16","hsa-miR-101-3p",133.064835756083,1.31449035466144,0.348130186904734,28.861526308434,2.46839233805194e-05,5.62219192944663e-05,89.0902111974744,104.127520769203,86.8656497928757,315.290475977464,192.581371911612,212.157108291373,92.3002570771426,182.237900575659,183.023495542021,108.348233912883,97.7408335323773,188.610834536244,58.7586647137278,66.4117786517977,96.9278809337952,64.5826235355211,118.877019097765,137.235183560563
"17","hsa-miR-10399-3p",4.43783053364507,-3.14509710672893,0.779983119286602,62.0905217079199,4.49139277607594e-12,1.4736623865287e-11,12.5038892908736,20.4841024464007,25.3358145229221,0,0.789267917670542,2.12866663837498,0,0,1.29345226531464,0,0.634680737223229,0,0.995909571419115,0,0,3.43524593274049,6.67848421897557,5.60143606369645
"18","hsa-miR-10522-5p",8.12644650471312,-0.449701550401276,0.795757023674899,26.835498123498,6.14075996430477e-05,0.000134080622242194,0,0,4.82586943293754,2.35291399983182,0.789267917670542,2.12866663837498,12.7310699416748,4.44482684330877,8.40743972454514,19.373525269191,19.0404221166969,21.2718986319073,13.9427339998676,12.5832843761301,6.5713817582234,13.7409837309619,2.67139368759023,1.40035901592411
"19","hsa-miR-10523-5p",7.66640941980515,-0.753206063680737,0.537663900666161,58.7676299890908,2.18410286116931e-11,6.93890916149885e-11,21.8818062590288,23.8981195208008,26.5422818811565,12.941026999075,11.0497508473876,12.7719998302499,2.54621398833497,3.55586147464701,3.88035679594391,0.717537972932999,3.17340368611615,8.5087594527629,0.995909571419115,2.7962854169178,0,0,1.33569684379511,1.40035901592411
"20","hsa-miR-10525-3p",24.9756831796197,0.209078233095106,0.502553206650297,59.805978409834,1.33299981112783e-11,4.30388768805634e-11,18.7558339363104,66.5733329508021,48.2586943293754,64.7051349953751,34.7277883775038,47.5402215903747,13.3676234387586,34.6696493778084,34.9232111634952,19.373525269191,14.5976569561343,29.7806580846702,2.98772871425735,4.89349947960615,4.92853631866755,0,6.67848421897557,2.80071803184822
"21","hsa-miR-106a-3p",371.919529259583,1.73740526453881,0.49743500941593,113.12004527481,8.97198177841142e-23,4.14143949771539e-22,223.507021074366,126.318631752804,189.415375242798,391.760180971998,861.091298178561,715.231990493995,2544.30432784372,484.486125920656,399.676749982223,154.988202153528,172.633160524718,123.377012065062,74.6932178564336,72.0043494856333,57.4995903844548,55.6509841103959,22.7068463445169,25.206462286634
"22","hsa-miR-106a-5p",11222.8229474781,1.28736988112271,0.455591554020945,135.001449950436,2.06418544891531e-27,1.07090646794153e-26,12250.6855327334,5003.24202253336,7664.68712686304,13192.788797057,28853.267266282,21066.7041644511,64820.2426080375,14062.5431668603,13517.8696248033,4186.83407206405,4882.5989114583,3823.26924744146,2178.05423269361,2150.34348560979,1659.27389395141,1193.40443703404,673.191209272737,831.813255458923
"23","hsa-miR-106b-3p",27872.9951403348,0.220036838834209,0.33525229540033,18.8139104865951,0.00208170937368567,0.00391766613683504,20958.0814376655,39303.8715690313,26788.4012222363,39581.8957621708,28529.6674200371,33447.02933324,15071.6771504518,33279.3075412214,33283.1136910763,35787.2064000333,33722.4916108818,53189.6734657964,14012.447669867,14491.7491731765,21419.4188409292,11872.2099435511,22752.260037206,24223.4102574553
"24","hsa-miR-106b-5p",1546.98346005128,0.311160737935065,0.439500864426686,32.1182427013869,5.62937658655458e-06,1.34794145484758e-05,2035.00798208968,1044.68922476643,1345.21110443134,1345.8668079038,2385.16764720038,1823.55775354124,7028.82371479868,1476.57147734717,1364.59213990694,1038.27744683405,1226.20318431528,1084.86683022727,856.482231420439,988.486894880442,841.136865052596,849.879843759996,570.342552300514,540.538580146707
"25","hsa-miR-107",1219.03474978851,-1.71259353996169,0.380221298920781,26.3970475872041,7.47261556277606e-05,0.000162285425638822,1778.67825162677,1097.60648941963,1328.32056141606,327.055045976623,494.081716461759,406.575327929622,2237.48554224935,605.385416058654,624.090718014313,1263.58437033501,1315.69316826375,1203.98946256595,1579.51258027072,1563.82261941128,1291.2765154909,2143.59346203006,1268.91200160536,1412.96224706743
"26","hsa-miR-10b-3p",2.21200836948018,-0.480849349574962,0.981413439279497,25.3215227167007,0.000120761968517039,0.000256302499614834,0,1.70700853720005,0,0,0,0.709555546124995,0,0,0,0,0,0,2.98772871425735,7.68978489652395,0,10.3057377982215,8.01418106277068,8.40215409554467
"27","hsa-miR-10b-5p",572.765852809753,-0.925328387008686,0.352682816387005,571.386192462358,3.0729565584078e-121,6.0170471966243e-120,70.334377261164,102.420512232003,67.5621720611255,39.9995379971409,32.3599846244922,52.5071104132496,19.0966049125123,24.0020649538673,38.1568418267818,95.4325504000889,79.9697728901269,140.394530970588,591.570285422954,471.873164104879,772.13735659125,1525.93624332332,2850.37706465877,3335.65517593124
"28","hsa-miR-11401",2.82724401295473,-3.15480450980971,0.937127497487934,22.8977830485552,0.000353097114318847,0.000721649657883973,4.6889584840776,17.0700853720005,9.65173886587508,0,0,0.709555546124995,0,4.44482684330877,1.29345226531464,2.870151891732,3.17340368611615,4.25437972638145,0,1.3981427084589,0,0,1.33569684379511,0
"29","hsa-miR-1180-3p",1921.44388357584,-1.66966325804644,0.142593998782484,175.239006064039,5.55919300452641e-36,3.58981931249738e-35,3713.65511938946,3135.7746828365,3712.3000612872,984.694508929617,1198.89796694155,1108.32576304724,1813.54091319158,1296.11150750884,1560.55015810211,1416.41995856974,1374.08379608829,1311.76708230095,1737.86220212636,1956.001649134,2081.48517191726,2096.87411734479,2024.91641519339,2062.72883045622
"30","hsa-miR-1185-1-3p",4.45100492682118,3.4414657112194,0.771924492402683,34.8658941943381,1.6002739633637e-06,3.95668552245117e-06,0,0,1.20646735823438,16.4703979988227,15.7853583534108,20.5771108376249,5.09242797666994,1.77793073732351,0,0,1.90404221166969,1.41812657546048,1.99181914283823,0.69907135422945,1.64284543955585,4.80934430583668,5.34278737518046,1.40035901592411
"31","hsa-miR-1185-2-3p",1.61281614346125,2.65859652945612,0.925897589528254,18.3566302561067,0.00253110924128726,0.00472733325988113,0,0,1.20646735823438,2.35291399983182,9.47121501204651,9.93377764574993,0,0,0.646726132657319,0,0,0,0,0,0,2.74819674619239,2.67139368759023,0
"32","hsa-miR-1197",3.21263903596469,1.54426314603019,0.829052090040227,26.09205070193,8.56415102883559e-05,0.000184341832429192,0,1.70700853720005,0,4.70582799966364,3.94633958835271,1.41911109224999,1.27310699416748,0.888965368661753,0,0,0.634680737223229,2.83625315092097,0,2.09721406268835,3.2856908791117,11.6798361713177,9.3498779065658,14.0035901592411
"33","hsa-miR-122-5p",37.1912468630721,0.0254901753101296,0.485443257134022,109.28956790592,5.7892811905435e-22,2.61270905773971e-21,6.2519446454368,5.12102561160016,10.8582062241095,11.7645699991591,5.52487542369379,9.22422209962493,21.6428189008472,39.1144762211172,44.624103153355,45.922430267712,43.1582901311796,49.6344301411169,96.6032284276542,97.869989592123,67.3566630217899,48.0934430583668,40.0709053138534,26.6068213025581
"34","hsa-miR-1224-5p",15.9706268784135,0.416204385056285,0.453717524837751,32.8755724794653,3.98370227998361e-06,9.633893561554e-06,7.814930806796,18.7770939092006,9.65173886587508,14.1174839989909,10.260482929717,23.4153330221248,6.36553497083742,12.4455151612645,10.9943442551744,31.571670809052,33.6380790728311,39.7075441128936,15.9345531427058,16.0786411472773,14.7856089560027,5.49639349238478,8.01418106277068,8.40215409554467
"35","hsa-miR-1226-3p",276.663426559382,-1.93475876622657,0.192830987407433,170.757701194175,5.02843673053085e-35,3.19608491668296e-34,328.227093885432,302.14051108441,390.895424067941,77.6461619944501,102.60482929717,83.0179988966244,184.600514154285,229.353065114732,204.365457919713,251.13829052655,230.389107612032,224.063998922756,294.789233140058,401.966028681934,333.497624229838,504.294102926303,443.451352139978,393.500883474676
"36","hsa-miR-1243",13.0708482203489,0.586320349978717,0.458047070836928,23.0817288236766,0.000325635119448519,0.000667772018598821,21.8818062590288,18.7770939092006,13.2711409405782,21.1762259984864,30.7814487891511,26.9631107527498,15.2772839300098,5.33379221197052,7.76071359188782,5.02276581053099,9.52021105834844,11.3450126036839,7.96727657135292,6.29164218806505,4.92853631866755,12.3668853578657,4.00709053138534,12.603231143317
"37","hsa-miR-1246",2746.89568713337,-0.311939483439539,0.39273895708547,72.2557091846337,3.47458390498504e-14,1.21560370623972e-13,758.048288259212,1761.63281039046,1296.95241010196,1509.39433089211,746.647450116333,847.918877619369,460.864731888629,1329.00322614932,1491.35046190778,4376.9816348913,5780.67215462917,6371.64270354395,4528.40082124272,5031.21653638935,5966.81463646685,1490.20968562282,3245.74333042213,2450.6282778672
"38","hsa-miR-1247-3p",152.158041956515,4.54744226019603,0.396039926757183,267.842488119045,8.13272197385899e-56,7.59471113558832e-55,15.629861613592,25.6051280580008,16.8905430152814,749.403108946435,391.476887164589,436.376660866872,5.72898147375368,16.8903420045733,21.9886885103488,233.917379176158,201.828474436987,276.534682214794,40.8322924281837,40.5461385453081,67.3566630217899,43.2840987525301,76.1347200963215,78.4201048917503
"39","hsa-miR-1247-5p",27.0709676073629,4.60425099235079,0.566202129264618,103.106747145272,1.16943916775151e-20,5.10683147356236e-20,3.1259723227184,0,1.20646735823438,59.9993069957114,86.0302030260891,85.8562210811244,18.4600514154285,6.22275758063227,9.05416585720246,21.52613918799,26.6565909633756,28.3625315092097,22.9059201426397,27.2637828149485,14.7856089560027,35.039508513953,25.3782400321072,15.4039491751652
"40","hsa-miR-1248",78.6157203606843,0.9229182695259,0.301776916136903,16.9630392131891,0.00457043016074512,0.00823219913226198,79.7122942293192,51.2102561160016,50.6716290458441,167.056893988059,114.443848062229,70.9555546124995,82.7519546208865,62.2275758063227,74.3735052555917,86.1045567519599,93.2980683718147,70.9063287730242,84.6523135706248,88.7820619871401,77.213735659125,54.9639349238478,42.7422990014436,63.016155716585
"41","hsa-miR-1249-3p",34.0491475068939,-0.80334338646786,0.390294882396228,23.7268188915923,0.000244988218542867,0.000507918038728283,46.889584840776,40.9682048928013,21.7164124482189,22.3526829984023,23.6780375301163,14.9006664686249,35.0104423396058,12.4455151612645,16.8148794490903,37.311974592516,31.0993561239382,32.6169112355911,31.8691062854117,28.6619255234074,34.4997542306729,74.2013121471945,57.4349642831899,50.412924573268
"42","hsa-miR-1250-5p",196.523288272449,-0.213531563370538,0.236167511743197,223.74977413609,2.33682624481293e-46,1.87874639814762e-45,96.9051420042704,85.3504268600027,103.756192808157,68.2345059951228,87.6087388614302,90.8231099039994,73.8402056617141,73.7841255989255,58.2053519391587,284.862575254401,380.808442333937,435.364858666369,246.985573711941,327.165393779383,308.8549426365,302.301642081163,288.510518259745,224.057442547858
"43","hsa-miR-1251-3p",2.97007687881321,-0.416461073667507,0.831365999249231,27.2150653064851,5.17964118322432e-05,0.000114328807207897,12.5038892908736,1.70700853720005,7.23880414940631,1.17645699991591,6.31414334136434,3.54777773062497,12.7310699416748,2.66689610598526,3.88035679594391,0,0,0,0.995909571419115,0.69907135422945,0,0,0,0
"44","hsa-miR-1251-5p",46.3377026894532,-0.899282812185186,0.433683565170625,76.0333743538454,5.66119376660893e-15,2.0515490246756e-14,68.7713910998048,64.8663244136021,73.5945088522975,35.2937099974773,40.2526638011976,30.5108884833748,209.426100540551,93.3413637094841,65.9660655310465,17.938449323325,12.6936147444646,15.5993923300653,32.8650158568308,22.3702833353424,11.499918076891,22.6726231560872,8.01418106277068,8.40215409554467
"45","hsa-miR-1253",2.29905395968633,-1.58165392436287,0.787319709081035,28.9752156658112,2.34486262379487e-05,5.36094769357246e-05,9.3779169681552,8.53504268600027,12.0646735823438,2.35291399983182,1.57853583534108,2.12866663837498,1.27310699416748,0,0.646726132657319,0.717537972932999,0.634680737223229,0,0,0.69907135422945,0,1.37409837309619,0,0
"46","hsa-miR-1255a",2.62320113194007,-1.11625610301346,0.736330676574857,22.2858740095263,0.000461965728861761,0.000928520521255261,9.3779169681552,6.82803414880022,8.44527150764069,1.17645699991591,3.94633958835271,2.83822218449998,3.81932098250245,2.66689610598526,1.29345226531464,1.435075945866,0.634680737223229,1.41812657546048,0.995909571419115,0.69907135422945,1.64284543955585,0,0,0
"47","hsa-miR-125a-3p",318.508364378438,-0.00951100166031422,0.241328351539277,131.214807175524,1.31447017165165e-26,6.67684848696694e-26,151.609657651842,228.739143984807,202.686516183377,208.232888985116,197.316979417636,175.969775438999,74.4767591587978,138.678597511234,150.687188909155,383.882815519155,411.907798457876,363.040403317884,639.373944851072,566.946868280084,691.637930053013,319.477871744865,444.787048983773,383.698370363207
"48","hsa-miR-125a-5p",15170.359152732,-0.345540304904477,0.227496439627654,210.530369556038,1.58443998856413e-43,1.24097428781732e-42,11702.0773900963,7601.30901615184,9826.67663281906,6115.2234855629,9409.6521144682,7360.21967995457,6495.3918842425,4430.60339741018,4212.77402812977,10985.5063656042,10728.0085012842,9793.5821301301,22816.2882812119,24874.3569261923,20604.5675029095,43736.8641664653,28840.3662512241,33532.9969953188
"49","hsa-miR-125b-1-3p",3672.58246504072,-0.263935647433108,0.235842766549329,1100.90469038826,8.51550187662991e-236,4.92277108487082e-234,204.751187138055,317.50358791921,270.248688244502,225.879743983855,229.676964042128,212.866663837498,92.9368105742264,150.235147303836,155.214271837756,4027.54064207292,4119.07798457876,4359.32109296553,8143.55256549411,8968.38640340961,10435.3542320588,5761.59447839234,9528.86128363434,8903.48262324551
"50","hsa-miR-125b-2-3p",555.040308223117,0.51446661271103,0.315395186489866,562.456614761125,2.60834268665997e-119,4.87158157170031e-118,20.3188200976696,23.8981195208008,31.368151314094,35.2937099974773,36.3063242128449,46.1211104981247,348.831316401891,544.935770989655,523.201441319771,814.405599278954,793.98560226626,1093.37558968003,760.874912564204,815.816270385768,842.779710492152,796.977056395793,1148.6992856638,1313.53675693682
"51","hsa-miR-125b-5p",595.590169992308,0.86871359625292,0.256445367961916,1374.79344690074,3.98582716501152e-295,3.72214936794153e-293,32.8227093885432,39.2611963556012,28.9552165976252,57.6463929958796,66.2985050843255,65.2791102434995,61.1091357200392,56.8937835943522,67.9062439290185,372.402207952227,404.291629611197,419.765466336303,1207.04240055997,1284.89314907373,1064.56384483219,1648.23099852889,1548.07264195854,2295.18842709962
"52","hsa-miR-126-3p",2197.39606644964,-0.0169820434481595,0.317700367919932,35.7678070509418,1.05698759980907e-06,2.6294732503447e-06,4410.74694735566,2287.39143984807,3859.4890789918,2898.7900477928,4064.72977600329,3322.84862250335,2545.57743483788,1179.65704421415,1202.91060674261,1755.09788179412,1562.58397504359,1416.70844888502,1389.29385212967,1443.58234648381,1391.49008730381,2327.72264402495,1147.36358882,1347.145373319
"53","hsa-miR-126-5p",36.3593222540142,0.13957628109717,0.402895197549411,38.5032871901961,2.9892518368454e-07,7.82101665933258e-07,70.334377261164,51.2102561160016,59.1169005534848,47.0582799966364,82.8731313554069,63.8599991512495,57.2898147375368,23.1130995852056,17.4616055817476,27.266442971454,29.8299946494918,32.6169112355911,21.9100105712205,16.7777125015068,13.1427635164468,19.9244264098948,6.67848421897557,14.0035901592411
"54","hsa-miR-1262",129.49573755755,4.44295166322909,0.456252547275244,114.700512526478,4.15504456314746e-23,1.93265291174752e-22,10.9409031295144,15.3630768348005,12.0646735823438,423.524519969728,309.393023726853,373.935772807872,61.745689217123,265.800645229864,230.234503226005,60.9907276993049,76.1616884667875,93.5963539803919,89.6318614277204,56.6247796925854,91.9993446151277,28.8560658350201,61.4420548145752,68.6175917802815
"55","hsa-miR-1263",1.80692157250464,-0.858557507114393,0.939276423824951,27.2999152905489,4.98608542606181e-05,0.000110660104337094,6.2519446454368,8.53504268600027,12.0646735823438,1.17645699991591,2.36780375301163,2.12866663837498,0,0,0,0,0,0,0,0,0,0,0,0
"56","hsa-miR-1264",27.2473945056303,-0.419458874090959,0.503340321124522,206.180817004747,1.35175910494853e-42,1.03863009709337e-41,118.786948263299,73.4013670996023,94.104453942282,35.2937099974773,86.8194709437596,53.2166659593746,17.8234979183448,3.55586147464701,5.82053519391587,0,0.634680737223229,0,0.995909571419115,0,0,0,0,0
"57","hsa-miR-1265",6.70493039238512,2.14624156300205,0.607452480697643,54.9339613823774,1.34684141541765e-10,4.10820471938951e-10,7.814930806796,5.12102561160016,2.41293471646877,30.5878819978137,17.3638941887519,24.8344441143748,2.54621398833497,2.66689610598526,7.76071359188782,5.74030378346399,3.80808442333938,4.25437972638145,0,1.3981427084589,1.64284543955585,0,1.33569684379511,1.40035901592411
"58","hsa-miR-1266-5p",40.8786658453562,-1.39566617746434,0.419301314663619,216.596822134265,7.95968423275415e-45,6.31572330625068e-44,143.794726845046,204.841024464007,142.363148271657,51.7641079963,43.4097354718798,67.4077768818745,5.09242797666994,17.7793073732351,21.3419623776915,8.61045567519599,4.4427651605626,8.5087594527629,1.99181914283823,2.7962854169178,4.92853631866755,0,5.34278737518046,1.40035901592411
"59","hsa-miR-1269a",6720.04991277474,3.37555179084634,0.342525470206349,194.575590868134,4.10749723441841e-40,2.91608283192044e-39,218.818062590288,293.605468398409,237.674069572174,3382.31387475824,2552.49244574653,3075.92329245185,3893.79774166125,9560.82253995716,10609.5422062433,10366.271094963,8321.93382647098,11198.9455664114,5775.27960465945,6009.21736095635,9052.07837195274,6695.29432291121,14321.3415591712,15395.5470210697
"60","hsa-miR-127-3p",595.699090097511,6.02838788279551,0.33660672477276,877.70597854808,1.77784688308316e-187,6.34795916489105e-186,40.6376401953392,61.452307339202,28.9552165976252,3805.83839472797,2689.82506342121,3073.08507026735,143.224536843842,341.362701566113,309.781817542856,39.464588511315,36.8114827589473,58.1431895938798,12.9468244284485,17.4767838557363,19.7141452746702,12.3668853578657,14.6926652817463,16.8043081910893
"61","hsa-miR-127-5p",4.27072494299907,3.69670283031051,0.754677469145436,72.535067118449,3.03868947438558e-14,1.06617601789136e-13,3.1259723227184,0,0,16.4703979988227,22.8887696124457,26.9631107527498,1.90966049125123,0.888965368661753,2.58690453062927,0.717537972932999,0.634680737223229,0,0,0,0,0.687049186548097,0,0
"62","hsa-miR-1270",219.631142141962,-0.549855336735946,0.369409740670839,36.9729777792083,6.06465353521613e-07,1.54674146885554e-06,292.278412174171,597.452988020019,386.069554635003,258.8205399815,283.347182443725,298.013329372498,96.7561315567288,287.135814077746,255.456822399641,169.338961612188,177.075925685281,141.812657546048,116.521419856036,108.356059905565,165.927389395141,57.0250824834921,113.534231722585,148.438055687956
"63","hsa-miR-1271-5p",670.764084035674,0.467566676165258,0.152163322668397,95.8396692466592,3.9750181772261e-19,1.65297531364353e-18,336.042024692228,455.771279432415,406.579499724988,536.464391961655,549.330470698697,576.159103453496,531.522170064925,584.939212579434,610.509469228509,1039.71252277992,1028.18279430163,952.981058709445,695.144880850542,644.543788599553,673.566630217899,667.124760138202,873.545735842004,911.633719366597
"64","hsa-miR-1272",16.4248858843557,-2.31161999423152,0.439567142508251,254.145914618703,7.08721653197098e-53,6.28020501446187e-52,103.157086649707,80.2294012484026,61.5298352699536,14.1174839989909,15.7853583534108,10.6433331918749,1.90966049125123,0.888965368661753,1.29345226531464,2.152613918799,1.26936147444646,0,0,0,0,0,2.67139368759023,0
"65","hsa-miR-1275",19.3112989841517,-1.78238542858611,0.380979158424066,84.8821575910974,7.96845327606906e-17,3.03250855083004e-16,51.5785433248536,68.2803414880022,48.2586943293754,15.2939409989068,11.8390187650581,17.7388886531249,16.5503909241773,24.8910303225291,16.8148794490903,5.74030378346399,3.80808442333938,4.25437972638145,9.95909571419115,11.1851416676712,18.0712998351144,4.12229511928858,8.01418106277068,11.2028721273929
"66","hsa-miR-1276",55.7908020150491,-0.726845944824523,0.232245837557087,58.3107043298556,2.7138074310719e-11,8.55730447096438e-11,87.5272250361152,102.420512232003,117.027333748735,65.881591995291,55.2487542369379,63.1504436051245,44.5587447958619,47.1151645390729,54.9717212758721,59.5556517534389,52.0438204523048,52.4706832920379,44.8159307138602,41.944281253767,31.2140633515612,35.039508513953,24.042543188312,25.206462286634
"67","hsa-miR-1278",82.6468666245848,0.441654464893983,0.269342775051071,123.990732243051,4.47839217520181e-25,2.18344100429518e-24,87.5272250361152,105.834529306403,107.37559488286,169.409807987891,119.179455568252,122.043553933499,109.487201498404,186.682727418968,146.160105980554,43.769816348913,43.1582901311796,68.0700756221032,24.8977392854779,31.4582109403252,27.9283724724495,38.4747544466934,25.3782400321072,30.8078983503305
"68","hsa-miR-128-2-5p",1.94398435654844,-0.997004870403021,0.970926646769012,21.1606645832196,0.000755348767300283,0.00148141099111881,0,0,0,0,0,0,0,1.77793073732351,0.646726132657319,0.717537972932999,1.90404221166969,1.41812657546048,2.98772871425735,2.09721406268835,0,5.49639349238478,5.34278737518046,12.603231143317
"69","hsa-miR-128-3p",6630.54128187783,0.373170381828847,0.178357813165164,91.7500363099823,2.88125924356432e-18,1.1659495738957e-17,4155.98020305412,3458.39929636731,4473.5809643331,4643.4757786681,5951.08009923589,5135.76304285271,4674.21232908592,5306.23428554201,6069.52475498894,5788.3788276505,5548.37900480547,5771.77516212417,8332.77538406374,8302.17140282895,7982.58599080188,14452.7666882258,9369.91335922272,9932.74649994973
