"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"1521","hsa-miR-493-3p",48.7147043366723,0.96558520353463,0.342802545329906,105.246588539507,4.13470004107413e-21,1.26062859443018e-20,81.5930111971949,55.7285193204515,54.8038545984806,141.008374432013,98.8177394271323,136.786378977885,30.2196984272995,15.8280238107796,51.0407310520919,15.541453120912,8.25055574112104,11.3662354868026,24.7232565329835,30.8076658314404,38.2009629495906,16.2694278184397,27.8325032069935,38.0462861284902
"1522","hsa-miR-493-5p",186.630295039402,1.4654937288454,0.319223106281248,229.950021470266,1.09625045653838e-47,5.10083701232595e-47,259.423933037235,147.061370428969,249.357538423087,777.5604647251,562.082554539652,473.491311846526,61.2561454607422,48.9229826878642,71.7329193164535,16.512793940969,20.3513708280986,26.7106533939861,60.4346270806263,54.5058703171637,139.433514766006,110.27056632498,169.024472600804,111.212220990971
"1523","hsa-miR-494-3p",56.4455768278229,0.409205522958306,0.24106834297129,174.860166350601,6.69702506013735e-36,2.65961472929659e-35,83.6851396894307,111.457038640903,68.5048182481007,116.835510243668,122.388943327182,115.742320673595,74.3241231590339,51.800805198915,51.0407310520919,20.398157221197,25.3017042727712,19.3226003275644,28.3859612045366,27.6479052333439,27.6956981384532,19.8848562225374,20.8743774052451,30.729692642242
"1524","hsa-miR-494-5p",0.234132093049133,-0.148232316308596,0.683179740298973,0.94168730042545,0.96713065108729,NA,0,3.0960288511362,0,0,0,0,0,0,0,0,0.550037049408069,0.56831177434013,0,0,0,0,0,0
"1525","hsa-miR-495-3p",49.6026088181637,1.01929652736242,0.34128979854114,108.377714022105,9.02136953521453e-22,2.79841985333645e-21,73.2244972282518,72.7566780017006,35.6225054890124,134.29368993525,111.509926142544,132.109921576932,54.7221566115964,31.6560476215592,67.5944816635812,11.656089840684,24.7516672233631,20.4592238762447,32.964342043978,26.0680249342957,18.1454574010555,8.13471390921985,14.4960954203091,22.6814398073691
"1526","hsa-miR-495-5p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1527","hsa-miR-496",0.594399757769438,-0.54739541065304,0.879260561627345,3.79692949916597,0.57900775543085,NA,0,0,0,0,0,0,1.63349721228646,0,0,0.971340820057002,1.10007409881614,0,0,0.789940149524112,0,2.71157130307328,2.02945335884328,1.46331869724962
"1528","hsa-miR-497-3p",0.116229360679765,-0.0485317229041738,0.683156048314214,0.303001149977598,0.997586261281529,NA,2.09212849223577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","hsa-miR-497-5p",12.8309753551649,-1.65966170003936,0.438469313700889,101.083341609249,3.12387552030664e-20,9.3193128560344e-20,46.0268268291869,40.2483750647705,32.8823127590884,5.37174759741002,15.4119410115711,11.6911435023834,20.4187151535807,12.9502012997288,17.9332298291134,4.85670410028501,4.40029639526455,5.11480596906117,1.83135233577655,3.15976059809645,1.91004814747953,1.80771420204885,3.47906290087419,1.46331869724962
"1530","hsa-miR-498-3p",7.30864169926689,-2.24615285518463,0.902606042764338,30.0517406644013,1.44067283098585e-05,2.72612901402027e-05,25.1055419068292,66.5646202994282,35.6225054890124,0,0,0,0.81674860614323,2.87782251105083,0,0,0,0.56831177434013,0,0,0,0,0,0
