"","ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"170","hsa-miR-1843",672.745555185004,-0.0569246448435779,0.194373879027877,670.065201252234,1.45588694292824e-142,1.68101020169585e-141,240.594776607113,162.54151468465,309.641778481415,247.100389480861,213.954004631222,216.286154794092,169.883710077792,151.085681830169,169.675943767765,365.224148341433,418.578194599541,405.774606878853,1007.2437846771,873.673805373668,1099.23270887447,2164.7377569535,2242.83588343023,1651.3551498462
"171","hsa-miR-185-3p",306.209870389848,-0.588388929284693,0.231949550290166,59.5078369134399,1.53610985443885e-11,3.74126755563524e-11,458.176139799633,283.286639878962,583.661051473818,350.506530731004,277.41493820828,237.330213098382,181.318190563797,153.96350434122,172.434902203013,222.437047793053,207.91400467625,227.893021510392,223.42498496474,236.982044857234,288.417270269409,498.025262664459,555.200454597839,353.391465385784
"172","hsa-miR-185-5p",3510.91359836134,-0.179528602138156,0.102133652081227,336.298047489447,1.55804707327684e-70,1.00667601055763e-69,2901.78221873101,2746.17759095781,2712.79080262479,2411.9146712371,2558.3822079208,2410.71379019145,2149.68233136898,2028.86487029084,1971.27580198485,3023.78397283745,3568.09033951014,3271.77088487613,4942.81995426092,3986.82793464819,4699.67346687339,5429.46960585373,6285.50697424603,6096.91735209055
"173","hsa-miR-186-5p",7016.1118359539,-0.354803061911756,0.147473046904146,149.407166667972,1.78530626500637e-30,6.41578360940329e-30,4393.46983369511,5345.29381148664,3866.41194192281,3664.87479833299,3850.26549859661,3141.41025909041,9118.18143898302,9198.95965657399,7505.74642309276,10115.5433000736,10350.0471587116,8980.46265812273,10329.7428499477,9008.47746517297,7746.20026210324,5874.16729955775,6787.07187578873,7013.68651591744
"174","hsa-miR-187-3p",587.702304249686,-2.24170412665271,0.111599948462168,4241.88449571836,0,0,2667.4638276006,2749.27361980894,2537.41846790965,562.6905608287,539.417935404988,561.174888114401,201.736905717378,178.424995685152,186.229694379254,83.5353105249022,77.0051869171297,60.2410480800538,32.964342043978,34.7573665790609,39.1559870233304,27.1157130307328,21.7441431304637,18.2914837156203
"175","hsa-miR-187-5p",10.8459267385634,-3.81360469343112,0.598731035706472,207.053000233569,8.79489262060399e-43,3.80806635343513e-42,39.7504413524796,71.2086635761325,68.5048182481007,1.3429368993525,3.62633906154614,2.33822870047667,0.81674860614323,1.43891125552542,1.37947921762411,0,0.550037049408069,0,1.83135233577655,0,0.955024073739766,0.903857101024427,0.579843816812365,0
"176","hsa-miR-188-5p",98.5098663862998,0.415561214875398,0.312871697342314,156.139850760795,6.57762241136525e-32,2.47057082740135e-31,25.1055419068292,35.6043317880663,32.8823127590884,42.9739807792802,45.3292382693267,42.0881166085801,124.962536739914,169.791528151999,99.3225036689356,235.064478453794,181.512226304663,151.739243748815,144.676834526348,155.61820945625,122.24308143869,45.1928550512214,51.0262558794881,68.0443194221074
"177","hsa-miR-18a-3p",819.418203565718,-0.419773325804327,0.154993027699281,647.296355917424,1.21581370085666e-137,1.39093549079656e-136,1223.89516795792,1592.90684390957,1197.4642229768,983.029810326033,986.36422474055,1021.80594210831,1469.33074245167,1653.3090325987,1200.14691933297,795.528131626685,776.102276714785,748.466606805951,304.920163906796,224.343002464848,219.655536960146,105.751280819858,114.809075728848,131.698682752466
"178","hsa-miR-18a-5p",923.723100028605,-0.25659708515141,0.222398387082702,283.861017887038,2.94728623720146e-59,1.63345152790676e-58,853.588424832193,1379.28085318118,797.396084407893,790.989833718625,923.809875928879,816.041816466359,1830.33362636698,2569.89550236839,1462.24797068155,1441.46977696459,1161.67824834984,1129.23549561384,376.342905002082,342.834024893465,268.361764720874,146.424850365957,161.486502982244,175.598243669955
"179","hsa-miR-18b-3p",280.836957067792,1.21710787034267,0.185597629052162,559.488705405652,1.14131016468396e-118,1.13857102028872e-117,225.949877161463,260.06642349544,158.931178335594,538.517696640354,480.489925654863,514.410314104868,521.902359325524,633.120952431183,409.705327634359,311.800403238298,317.371377508456,350.64836476786,69.5913887595091,68.7247930085977,86.9071907103187,35.2504269399527,33.6309413751171,38.0462861284902
